Time,CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:50:00,1.006888E+03,2.243732E+03,5.227231E-02,1.982503E-01,3.048210E+03,1.553713E+03,1.582323E-01,1.372881E-01,1.864173E+03,1.190259E+03,9.676823E-02,1.051747E-01,2.979354E+03,1.650338E+03,1.546580E-01,1.458266E-01,1.879040E+03,9.622484E+02,9.753999E-02,8.502560E-02
06:00:00,1.006888E+03,2.250067E+03,5.227234E-02,1.988075E-01,3.048212E+03,1.565534E+03,1.582324E-01,1.383302E-01,1.864174E+03,1.277976E+03,9.676830E-02,1.129239E-01,2.979356E+03,1.679046E+03,1.546581E-01,1.483608E-01,1.879042E+03,9.671202E+02,9.754006E-02,8.545465E-02
06:10:00,1.006889E+03,2.257790E+03,5.227238E-02,1.994874E-01,3.048214E+03,1.576752E+03,1.582325E-01,1.393191E-01,1.864175E+03,1.371159E+03,9.676836E-02,1.211557E-01,2.979358E+03,1.702955E+03,1.546582E-01,1.504708E-01,1.879043E+03,9.725851E+02,9.754013E-02,8.593607E-02
06:20:00,1.006890E+03,2.266534E+03,5.227241E-02,2.002575E-01,3.048216E+03,1.591363E+03,1.582326E-01,1.406076E-01,1.864177E+03,1.470885E+03,9.676843E-02,1.299654E-01,2.979360E+03,1.723593E+03,1.546583E-01,1.522916E-01,1.879044E+03,9.785284E+02,9.754020E-02,8.645975E-02
06:30:00,1.006890E+03,2.276112E+03,5.227245E-02,2.011020E-01,3.048218E+03,1.607657E+03,1.582327E-01,1.420458E-01,1.864178E+03,1.573012E+03,9.676849E-02,1.389876E-01,2.979362E+03,1.736843E+03,1.546584E-01,1.534605E-01,1.879046E+03,9.848055E+02,9.754026E-02,8.701338E-02
06:40:00,1.006891E+03,2.285936E+03,5.227248E-02,2.019690E-01,3.048220E+03,1.626317E+03,1.582328E-01,1.436935E-01,1.864179E+03,1.678065E+03,9.676856E-02,1.482686E-01,2.979364E+03,1.747004E+03,1.546585E-01,1.543570E-01,1.879047E+03,9.933036E+02,9.754033E-02,8.776358E-02
06:50:00,1.006892E+03,2.295791E+03,5.227251E-02,2.028390E-01,3.048221E+03,1.643902E+03,1.582329E-01,1.452465E-01,1.864180E+03,1.783655E+03,9.676862E-02,1.575971E-01,2.979366E+03,1.752951E+03,1.546586E-01,1.548816E-01,1.879048E+03,1.002917E+03,9.754039E-02,8.861259E-02
07:00:00,1.006892E+03,2.305244E+03,5.227255E-02,2.036737E-01,3.048223E+03,1.662035E+03,1.582330E-01,1.468482E-01,1.864182E+03,1.888222E+03,9.676868E-02,1.668354E-01,2.979367E+03,1.756431E+03,1.546587E-01,1.551885E-01,1.879049E+03,1.013567E+03,9.754045E-02,8.955332E-02
07:10:00,1.006893E+03,2.314124E+03,5.227258E-02,2.044579E-01,2.964888E+03,1.687950E+03,1.539071E-01,1.491375E-01,1.808625E+03,1.992932E+03,9.388477E-02,1.760862E-01,2.896033E+03,1.765268E+03,1.503328E-01,1.559687E-01,1.823493E+03,1.028102E+03,9.465653E-02,9.083728E-02
07:20:00,1.006893E+03,2.322476E+03,5.227261E-02,2.051954E-01,2.881471E+03,1.715411E+03,1.495772E-01,1.515633E-01,1.753011E+03,2.093069E+03,9.099809E-02,1.849328E-01,2.812614E+03,1.777233E+03,1.460028E-01,1.570253E-01,1.767879E+03,1.043562E+03,9.176988E-02,9.220288E-02
07:30:00,1.006894E+03,2.330548E+03,5.227263E-02,2.059081E-01,2.798059E+03,1.743887E+03,1.452477E-01,1.540787E-01,1.697402E+03,2.187885E+03,8.811178E-02,1.933089E-01,2.729202E+03,1.793479E+03,1.416734E-01,1.584601E-01,1.712270E+03,1.059942E+03,8.888357E-02,9.364979E-02
07:40:00,1.006894E+03,2.338704E+03,5.227263E-02,2.066286E-01,2.714604E+03,1.772384E+03,1.409162E-01,1.565961E-01,1.641766E+03,2.275150E+03,8.522413E-02,2.010181E-01,2.645748E+03,1.813584E+03,1.373419E-01,1.602361E-01,1.656634E+03,1.075299E+03,8.599592E-02,9.500645E-02
07:50:00,1.006893E+03,2.347206E+03,5.227259E-02,2.073797E-01,2.631117E+03,1.803993E+03,1.365832E-01,1.593887E-01,1.586109E+03,2.355302E+03,8.233556E-02,2.080990E-01,2.562263E+03,1.838269E+03,1.330089E-01,1.624169E-01,1.600977E+03,1.090895E+03,8.310734E-02,9.638427E-02
08:00:00,1.006891E+03,2.356375E+03,5.227251E-02,2.081896E-01,2.547604E+03,1.836690E+03,1.322490E-01,1.622772E-01,1.530436E+03,2.428090E+03,7.944619E-02,2.145289E-01,2.478752E+03,1.865930E+03,1.286748E-01,1.648604E-01,1.545303E+03,1.107004E+03,8.021796E-02,9.780723E-02
08:10:00,1.006889E+03,2.366489E+03,5.227237E-02,2.090829E-01,2.547405E+03,1.865083E+03,1.322397E-01,1.647852E-01,1.530305E+03,2.490763E+03,7.944009E-02,2.200651E-01,2.478556E+03,1.890515E+03,1.286656E-01,1.670320E-01,1.545172E+03,1.120628E+03,8.021185E-02,9.901062E-02
08:20:00,1.006885E+03,2.377588E+03,5.227216E-02,2.100632E-01,2.547268E+03,1.893625E+03,1.322333E-01,1.673065E-01,1.530219E+03,2.546687E+03,7.943614E-02,2.250053E-01,2.478423E+03,1.915904E+03,1.286595E-01,1.692747E-01,1.545085E+03,1.134674E+03,8.020785E-02,1.002513E-01
08:30:00,1.006880E+03,2.389594E+03,5.227190E-02,2.111239E-01,2.547109E+03,1.922278E+03,1.322258E-01,1.698378E-01,1.530116E+03,2.595530E+03,7.943128E-02,2.293202E-01,2.478267E+03,1.941889E+03,1.286520E-01,1.715703E-01,1.544981E+03,1.149103E+03,8.020297E-02,1.015260E-01
08:40:00,1.006874E+03,2.402313E+03,5.227158E-02,2.122477E-01,2.546976E+03,1.951292E+03,1.322196E-01,1.724011E-01,1.530031E+03,2.636817E+03,7.942726E-02,2.329677E-01,2.478136E+03,1.968295E+03,1.286459E-01,1.739032E-01,1.544896E+03,1.165376E+03,8.019893E-02,1.029636E-01
08:50:00,1.006867E+03,2.415583E+03,5.227122E-02,2.134199E-01,2.546861E+03,1.981007E+03,1.322141E-01,1.750261E-01,1.529957E+03,2.670199E+03,7.942373E-02,2.359166E-01,2.478023E+03,1.994994E+03,1.286405E-01,1.762618E-01,1.544821E+03,1.182378E+03,8.019539E-02,1.044656E-01
09:00:00,1.006859E+03,2.429369E+03,5.227084E-02,2.146381E-01,2.546761E+03,2.011776E+03,1.322093E-01,1.777448E-01,1.529891E+03,2.692512E+03,7.942061E-02,2.378881E-01,2.477923E+03,2.021992E+03,1.286357E-01,1.786472E-01,1.544756E+03,1.199709E+03,8.019227E-02,1.059969E-01
09:10:00,1.006852E+03,2.443446E+03,5.227044E-02,2.158819E-01,2.546673E+03,2.044709E+03,1.322051E-01,1.806544E-01,1.529834E+03,2.701259E+03,7.941784E-02,2.386608E-01,2.477835E+03,2.052480E+03,1.286315E-01,1.813409E-01,1.544698E+03,1.217931E+03,8.018950E-02,1.076069E-01
09:20:00,1.006844E+03,2.457791E+03,5.227003E-02,2.171492E-01,2.546595E+03,2.080282E+03,1.322013E-01,1.837974E-01,1.529783E+03,2.697073E+03,7.941538E-02,2.382909E-01,2.477758E+03,2.083910E+03,1.286277E-01,1.841178E-01,1.544648E+03,1.236564E+03,8.018704E-02,1.092531E-01
09:30:00,1.006836E+03,2.472289E+03,5.226962E-02,2.184300E-01,2.546527E+03,2.119969E+03,1.321980E-01,1.873036E-01,1.529739E+03,2.680031E+03,7.941320E-02,2.367848E-01,2.477690E+03,2.115618E+03,1.286244E-01,1.869190E-01,1.544603E+03,1.255220E+03,8.018486E-02,1.109012E-01
09:40:00,1.006828E+03,2.486942E+03,5.226922E-02,2.197245E-01,2.546467E+03,2.164123E+03,1.321951E-01,1.912046E-01,1.529699E+03,2.650259E+03,7.941127E-02,2.341542E-01,2.477629E+03,2.147500E+03,1.286214E-01,1.897357E-01,1.544564E+03,1.273989E+03,8.018293E-02,1.125595E-01
09:50:00,1.006821E+03,2.501672E+03,5.226883E-02,2.210262E-01,2.546414E+03,2.212737E+03,1.321925E-01,1.955000E-01,1.529665E+03,2.607972E+03,7.940955E-02,2.304182E-01,2.477576E+03,2.179424E+03,1.286188E-01,1.925565E-01,1.544529E+03,1.292835E+03,8.018121E-02,1.142246E-01
10:00:00,1.006813E+03,2.516360E+03,5.226845E-02,2.223239E-01,2.546367E+03,2.265788E+03,1.321902E-01,2.001872E-01,1.529634E+03,2.556534E+03,7.940803E-02,2.258735E-01,2.477529E+03,2.211229E+03,1.286165E-01,1.953666E-01,1.544498E+03,1.311858E+03,8.017969E-02,1.159054E-01
10:10:00,1.006806E+03,2.531077E+03,5.226809E-02,2.236248E-01,2.546326E+03,2.322463E+03,1.321881E-01,2.051951E-01,1.529607E+03,2.498850E+03,7.940667E-02,2.207774E-01,2.477488E+03,2.239399E+03,1.286144E-01,1.978559E-01,1.544471E+03,1.330237E+03,8.017834E-02,1.175295E-01
10:20:00,1.006800E+03,2.545652E+03,5.226774E-02,2.249133E-01,2.546290E+03,2.382087E+03,1.321863E-01,2.104639E-01,1.529582E+03,2.435122E+03,7.940546E-02,2.151476E-01,2.477451E+03,2.266255E+03,1.286126E-01,2.002294E-01,1.544447E+03,1.348294E+03,8.017714E-02,1.191253E-01
10:30:00,1.006793E+03,2.560001E+03,5.226741E-02,2.261815E-01,2.546257E+03,2.443020E+03,1.321847E-01,2.158480E-01,1.529561E+03,2.366397E+03,7.940439E-02,2.090759E-01,2.477418E+03,2.292298E+03,1.286110E-01,2.025308E-01,1.544426E+03,1.366263E+03,8.017607E-02,1.207131E-01
10:40:00,1.006787E+03,2.574148E+03,5.226710E-02,2.274318E-01,2.546228E+03,2.504548E+03,1.321832E-01,2.212846E-01,1.529542E+03,2.294108E+03,7.940343E-02,2.026892E-01,2.477389E+03,2.317639E+03,1.286095E-01,2.047701E-01,1.544406E+03,1.384013E+03,8.017511E-02,1.222816E-01
10:50:00,1.006782E+03,2.588017E+03,5.226681E-02,2.286577E-01,2.546203E+03,2.566001E+03,1.321819E-01,2.267146E-01,1.529525E+03,2.219822E+03,7.940256E-02,1.961262E-01,2.477363E+03,2.342271E+03,1.286082E-01,2.069468E-01,1.544389E+03,1.401461E+03,8.017425E-02,1.238235E-01
11:00:00,1.006776E+03,2.601585E+03,5.226653E-02,2.298568E-01,2.546180E+03,2.626775E+03,1.321808E-01,2.320848E-01,1.529509E+03,2.148662E+03,7.940179E-02,1.898394E-01,2.477339E+03,2.366211E+03,1.286070E-01,2.090625E-01,1.544374E+03,1.418571E+03,8.017348E-02,1.253354E-01
