Time,CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:50:00,9.586238E+02,2.300509E+03,4.976671E-02,2.032715E-01,2.606095E+03,1.680780E+03,1.352822E-01,1.485200E-01,1.629561E+03,1.011573E+03,8.458964E-02,8.938652E-02,2.621463E+03,1.661409E+03,1.360799E-01,1.468083E-01,1.634215E+03,1.074238E+03,8.483124E-02,9.492364E-02
02:00:00,9.586252E+02,2.296631E+03,4.976678E-02,2.029288E-01,2.606099E+03,1.673194E+03,1.352824E-01,1.478497E-01,1.629564E+03,1.006471E+03,8.458979E-02,8.893570E-02,2.621467E+03,1.653836E+03,1.360802E-01,1.461391E-01,1.634218E+03,1.067211E+03,8.483138E-02,9.430269E-02
02:10:00,9.586265E+02,2.292845E+03,4.976685E-02,2.025944E-01,2.606103E+03,1.665819E+03,1.352826E-01,1.471980E-01,1.629566E+03,1.001513E+03,8.458992E-02,8.849765E-02,2.621471E+03,1.646488E+03,1.360804E-01,1.454899E-01,1.634220E+03,1.060408E+03,8.483152E-02,9.370157E-02
02:20:00,9.586278E+02,2.289150E+03,4.976691E-02,2.022679E-01,2.606107E+03,1.658653E+03,1.352828E-01,1.465648E-01,1.629569E+03,9.966981E+02,8.459005E-02,8.807220E-02,2.621475E+03,1.639363E+03,1.360806E-01,1.448603E-01,1.634223E+03,1.053821E+03,8.483165E-02,9.311955E-02
02:30:00,9.586290E+02,2.285543E+03,4.976698E-02,2.019492E-01,2.606111E+03,1.651694E+03,1.352830E-01,1.459499E-01,1.629571E+03,9.920236E+02,8.459018E-02,8.765916E-02,2.621479E+03,1.632456E+03,1.360807E-01,1.442500E-01,1.634225E+03,1.047448E+03,8.483178E-02,9.255641E-02
02:40:00,9.586302E+02,2.282023E+03,4.976704E-02,2.016381E-01,2.606114E+03,1.644938E+03,1.352832E-01,1.453530E-01,1.629574E+03,9.874877E+02,8.459030E-02,8.725837E-02,2.621482E+03,1.625763E+03,1.360809E-01,1.436586E-01,1.634228E+03,1.041284E+03,8.483190E-02,9.201175E-02
02:50:00,9.586314E+02,2.278586E+03,4.976710E-02,2.013345E-01,2.606118E+03,1.638385E+03,1.352834E-01,1.447740E-01,1.629576E+03,9.830884E+02,8.459042E-02,8.686965E-02,2.621486E+03,1.619281E+03,1.360811E-01,1.430858E-01,1.634230E+03,1.035323E+03,8.483202E-02,9.148510E-02
03:00:00,9.586325E+02,2.275232E+03,4.976716E-02,2.010382E-01,2.606121E+03,1.632032E+03,1.352835E-01,1.442126E-01,1.629578E+03,9.788238E+02,8.459054E-02,8.649283E-02,2.621489E+03,1.613005E+03,1.360813E-01,1.425314E-01,1.634232E+03,1.029562E+03,8.483214E-02,9.097599E-02
03:10:00,9.586336E+02,2.271958E+03,4.976721E-02,2.007489E-01,2.606124E+03,1.625810E+03,1.352837E-01,1.436628E-01,1.629580E+03,9.746511E+02,8.459065E-02,8.612413E-02,2.621492E+03,1.606869E+03,1.360814E-01,1.419891E-01,1.634234E+03,1.023952E+03,8.483225E-02,9.048036E-02
03:20:00,9.586346E+02,2.268761E+03,4.976727E-02,2.004664E-01,2.606128E+03,1.619717E+03,1.352839E-01,1.431245E-01,1.629582E+03,9.705679E+02,8.459076E-02,8.576333E-02,2.621495E+03,1.600866E+03,1.360816E-01,1.414587E-01,1.634237E+03,1.018490E+03,8.483236E-02,8.999770E-02
03:30:00,9.586357E+02,2.265639E+03,4.976732E-02,2.001906E-01,2.606131E+03,1.613749E+03,1.352840E-01,1.425971E-01,1.629584E+03,9.665710E+02,8.459087E-02,8.541017E-02,2.621498E+03,1.594992E+03,1.360818E-01,1.409397E-01,1.634239E+03,1.013168E+03,8.483246E-02,8.952745E-02
03:40:00,9.586367E+02,2.262589E+03,4.976737E-02,1.999211E-01,2.606134E+03,1.607899E+03,1.352842E-01,1.420802E-01,1.629586E+03,9.626573E+02,8.459097E-02,8.506435E-02,2.621501E+03,1.589241E+03,1.360819E-01,1.404315E-01,1.634241E+03,1.007980E+03,8.483257E-02,8.906908E-02
03:50:00,9.586376E+02,2.259609E+03,4.976742E-02,1.996578E-01,2.606137E+03,1.602165E+03,1.352843E-01,1.415735E-01,1.629588E+03,9.588236E+02,8.459107E-02,8.472560E-02,2.621504E+03,1.583607E+03,1.360821E-01,1.399337E-01,1.634242E+03,1.002921E+03,8.483267E-02,8.862206E-02
04:00:00,9.586386E+02,2.256694E+03,4.976747E-02,1.994003E-01,2.606139E+03,1.596539E+03,1.352845E-01,1.410764E-01,1.629590E+03,9.550666E+02,8.459117E-02,8.439363E-02,2.621507E+03,1.578086E+03,1.360822E-01,1.394459E-01,1.634244E+03,9.979848E+02,8.483276E-02,8.818586E-02
04:10:00,9.586395E+02,2.253843E+03,4.976752E-02,1.991484E-01,2.606142E+03,1.591075E+03,1.352846E-01,1.405936E-01,1.629592E+03,9.514167E+02,8.459126E-02,8.407113E-02,2.621510E+03,1.572727E+03,1.360823E-01,1.389724E-01,1.634246E+03,9.932015E+02,8.483286E-02,8.776321E-02
04:20:00,9.586404E+02,2.251053E+03,4.976757E-02,1.989019E-01,2.606145E+03,1.585768E+03,1.352848E-01,1.401247E-01,1.629594E+03,9.478738E+02,8.459135E-02,8.375808E-02,2.621512E+03,1.567530E+03,1.360825E-01,1.385131E-01,1.634248E+03,9.885666E+02,8.483295E-02,8.735368E-02
04:30:00,9.586413E+02,2.248322E+03,4.976761E-02,1.986605E-01,2.606147E+03,1.580622E+03,1.352849E-01,1.396700E-01,1.629595E+03,9.444392E+02,8.459144E-02,8.345459E-02,2.621515E+03,1.562496E+03,1.360826E-01,1.380683E-01,1.634250E+03,9.840793E+02,8.483304E-02,8.695717E-02
04:40:00,9.586422E+02,2.245668E+03,4.976766E-02,1.984261E-01,2.606150E+03,1.576386E+03,1.352850E-01,1.392957E-01,1.629597E+03,9.423549E+02,8.459153E-02,8.327043E-02,2.621517E+03,1.559013E+03,1.360827E-01,1.377606E-01,1.634251E+03,9.801413E+02,8.483313E-02,8.660921E-02
04:50:00,9.586430E+02,2.243186E+03,4.976770E-02,1.982068E-01,2.606152E+03,1.573351E+03,1.352852E-01,1.390275E-01,1.629599E+03,9.444664E+02,8.459161E-02,8.345705E-02,2.621520E+03,1.559010E+03,1.360829E-01,1.377604E-01,1.634253E+03,9.769094E+02,8.483321E-02,8.632365E-02
05:00:00,9.586438E+02,2.241113E+03,4.976775E-02,1.980236E-01,2.606155E+03,1.571939E+03,1.352853E-01,1.389028E-01,1.629600E+03,9.556570E+02,8.459170E-02,8.444600E-02,2.621522E+03,1.564487E+03,1.360830E-01,1.382445E-01,1.634255E+03,9.746140E+02,8.483329E-02,8.612086E-02
05:10:00,9.586447E+02,2.239787E+03,4.976779E-02,1.979065E-01,2.606157E+03,1.572682E+03,1.352854E-01,1.389686E-01,1.629602E+03,9.775959E+02,8.459178E-02,8.638483E-02,2.621524E+03,1.573610E+03,1.360831E-01,1.390508E-01,1.634256E+03,9.735544E+02,8.483337E-02,8.602727E-02
05:20:00,9.586454E+02,2.239525E+03,4.976783E-02,1.978833E-01,2.606159E+03,1.575890E+03,1.352855E-01,1.392521E-01,1.629603E+03,1.010079E+03,8.459186E-02,8.925549E-02,2.621527E+03,1.586839E+03,1.360832E-01,1.402199E-01,1.634258E+03,9.738821E+02,8.483345E-02,8.605629E-02
05:30:00,9.586462E+02,2.240428E+03,4.976787E-02,1.979623E-01,2.606162E+03,1.579564E+03,1.352856E-01,1.395761E-01,1.629605E+03,1.056484E+03,8.459193E-02,9.335594E-02,2.621529E+03,1.602747E+03,1.360833E-01,1.416249E-01,1.634259E+03,9.758115E+02,8.483353E-02,8.622634E-02
05:40:00,9.586470E+02,2.242872E+03,4.976791E-02,1.981765E-01,2.606164E+03,1.584841E+03,1.352857E-01,1.400408E-01,1.629606E+03,1.116783E+03,8.459201E-02,9.868322E-02,2.621531E+03,1.620663E+03,1.360835E-01,1.432064E-01,1.634261E+03,9.790918E+02,8.483360E-02,8.651523E-02
05:50:00,9.586477E+02,2.246880E+03,4.976795E-02,1.985284E-01,2.606166E+03,1.592168E+03,1.352859E-01,1.406860E-01,1.629608E+03,1.188946E+03,8.459208E-02,1.050584E-01,2.621533E+03,1.635558E+03,1.360836E-01,1.445204E-01,1.634262E+03,9.820637E+02,8.483367E-02,8.677653E-02
06:00:00,9.586484E+02,2.252418E+03,4.976798E-02,1.990152E-01,2.606168E+03,1.601517E+03,1.352860E-01,1.415097E-01,1.629609E+03,1.268706E+03,8.459215E-02,1.121045E-01,2.621535E+03,1.647621E+03,1.360837E-01,1.455838E-01,1.634263E+03,9.856185E+02,8.483374E-02,8.708916E-02
06:10:00,9.586491E+02,2.259194E+03,4.976802E-02,1.996114E-01,2.606170E+03,1.612811E+03,1.352861E-01,1.425052E-01,1.629610E+03,1.354697E+03,8.459222E-02,1.197009E-01,2.621537E+03,1.658061E+03,1.360838E-01,1.465036E-01,1.634265E+03,9.896712E+02,8.483381E-02,8.744577E-02
06:20:00,9.586498E+02,2.266912E+03,4.976806E-02,2.002909E-01,2.606172E+03,1.623409E+03,1.352862E-01,1.434391E-01,1.629612E+03,1.447104E+03,8.459228E-02,1.278639E-01,2.621539E+03,1.666419E+03,1.360839E-01,1.472395E-01,1.634266E+03,9.942928E+02,8.483388E-02,8.785262E-02
06:30:00,9.586505E+02,2.275419E+03,4.976809E-02,2.010408E-01,2.606174E+03,1.637238E+03,1.352863E-01,1.446594E-01,1.629613E+03,1.542303E+03,8.459235E-02,1.362740E-01,2.621541E+03,1.674131E+03,1.360840E-01,1.479191E-01,1.634267E+03,9.993780E+02,8.483395E-02,8.830092E-02
06:40:00,9.586511E+02,2.284191E+03,4.976812E-02,2.018148E-01,2.606176E+03,1.653571E+03,1.352864E-01,1.461014E-01,1.629614E+03,1.640093E+03,8.459241E-02,1.449132E-01,2.621543E+03,1.681447E+03,1.360841E-01,1.485644E-01,1.634268E+03,1.005206E+03,8.483401E-02,8.881514E-02
06:50:00,9.586518E+02,2.293075E+03,4.976816E-02,2.025990E-01,2.606177E+03,1.671566E+03,1.352864E-01,1.476907E-01,1.629615E+03,1.738468E+03,8.459247E-02,1.536044E-01,2.621544E+03,1.691362E+03,1.360842E-01,1.494397E-01,1.634270E+03,1.013216E+03,8.483407E-02,8.952245E-02
07:00:00,9.586524E+02,2.301731E+03,4.976819E-02,2.033633E-01,2.606179E+03,1.690481E+03,1.352865E-01,1.493615E-01,1.629616E+03,1.835961E+03,8.459253E-02,1.622176E-01,2.621546E+03,1.701885E+03,1.360842E-01,1.503690E-01,1.634271E+03,1.022292E+03,8.483413E-02,9.032415E-02
07:10:00,9.586530E+02,2.310019E+03,4.976822E-02,2.040952E-01,2.522844E+03,1.712073E+03,1.309606E-01,1.512687E-01,1.574060E+03,1.933659E+03,8.170862E-02,1.708490E-01,2.538211E+03,1.718782E+03,1.317583E-01,1.518614E-01,1.578714E+03,1.035269E+03,8.195022E-02,9.147040E-02
07:20:00,9.586536E+02,2.317946E+03,4.976825E-02,2.047951E-01,2.439413E+03,1.736150E+03,1.266300E-01,1.533956E-01,1.518437E+03,2.026910E+03,7.882149E-02,1.790872E-01,2.454780E+03,1.738058E+03,1.274277E-01,1.535641E-01,1.523091E+03,1.049068E+03,7.906309E-02,9.268937E-02
07:30:00,9.586540E+02,2.325719E+03,4.976827E-02,2.054814E-01,2.355999E+03,1.761199E+03,1.223004E-01,1.556082E-01,1.462828E+03,2.114912E+03,7.593512E-02,1.868614E-01,2.371367E+03,1.759795E+03,1.230982E-01,1.554840E-01,1.467482E+03,1.063666E+03,7.617672E-02,9.397882E-02
07:40:00,9.586540E+02,2.333661E+03,4.976827E-02,2.061830E-01,2.272547E+03,1.786119E+03,1.179689E-01,1.578097E-01,1.407193E+03,2.195697E+03,7.304749E-02,1.939981E-01,2.287916E+03,1.783056E+03,1.187667E-01,1.575389E-01,1.411847E+03,1.078707E+03,7.328909E-02,9.530748E-02
07:50:00,9.586532E+02,2.341984E+03,4.976823E-02,2.069184E-01,2.189068E+03,1.811040E+03,1.136362E-01,1.600113E-01,1.351540E+03,2.269373E+03,7.015902E-02,2.005069E-01,2.204437E+03,1.807988E+03,1.144340E-01,1.597415E-01,1.356195E+03,1.094319E+03,7.040063E-02,9.668675E-02
08:00:00,9.586516E+02,2.350940E+03,4.976815E-02,2.077094E-01,2.105566E+03,1.836261E+03,1.093023E-01,1.622391E-01,1.295872E+03,2.335628E+03,6.726983E-02,2.063596E-01,2.120935E+03,1.834372E+03,1.101001E-01,1.620722E-01,1.300527E+03,1.110533E+03,6.751143E-02,9.811900E-02
08:10:00,9.586489E+02,2.360778E+03,4.976801E-02,2.085783E-01,2.105380E+03,1.859609E+03,1.092934E-01,1.643014E-01,1.295749E+03,2.391709E+03,6.726397E-02,2.113135E-01,2.120749E+03,1.859774E+03,1.100913E-01,1.643160E-01,1.300403E+03,1.124386E+03,6.750557E-02,9.934259E-02
08:20:00,9.586452E+02,2.371567E+03,4.976781E-02,2.095313E-01,2.105271E+03,1.883579E+03,1.092884E-01,1.664187E-01,1.295679E+03,2.440926E+03,6.726075E-02,2.156611E-01,2.120640E+03,1.886363E+03,1.100862E-01,1.666647E-01,1.300333E+03,1.137227E+03,6.750233E-02,1.004768E-01
08:30:00,9.586404E+02,2.383248E+03,4.976756E-02,2.105632E-01,2.105128E+03,1.907766E+03,1.092815E-01,1.685555E-01,1.295586E+03,2.482873E+03,6.725624E-02,2.193667E-01,2.120497E+03,1.913649E+03,1.100793E-01,1.690753E-01,1.300239E+03,1.150075E+03,6.749781E-02,1.016118E-01
08:40:00,9.586347E+02,2.395627E+03,4.976727E-02,2.116570E-01,2.105009E+03,1.931789E+03,1.092758E-01,1.706779E-01,1.295508E+03,2.517000E+03,6.725251E-02,2.223817E-01,2.120378E+03,1.941490E+03,1.100736E-01,1.715350E-01,1.300161E+03,1.163087E+03,6.749408E-02,1.027614E-01
08:50:00,9.586284E+02,2.408531E+03,4.976695E-02,2.127968E-01,2.104903E+03,1.955939E+03,1.092707E-01,1.728113E-01,1.295439E+03,2.542843E+03,6.724919E-02,2.246645E-01,2.120272E+03,1.969746E+03,1.100685E-01,1.740312E-01,1.300092E+03,1.176224E+03,6.749075E-02,1.039218E-01
09:00:00,9.586217E+02,2.421919E+03,4.976659E-02,2.139799E-01,2.104809E+03,1.980517E+03,1.092661E-01,1.749828E-01,1.295377E+03,2.557400E+03,6.724621E-02,2.259507E-01,2.120178E+03,1.998428E+03,1.100639E-01,1.765654E-01,1.300030E+03,1.189519E+03,6.748777E-02,1.050965E-01
09:10:00,9.586146E+02,2.435548E+03,4.976623E-02,2.151841E-01,2.104725E+03,2.006137E+03,1.092620E-01,1.772465E-01,1.295322E+03,2.558470E+03,6.724353E-02,2.260452E-01,2.120093E+03,2.025242E+03,1.100598E-01,1.789344E-01,1.299975E+03,1.203184E+03,6.748509E-02,1.063039E-01
09:20:00,9.586074E+02,2.449349E+03,4.976585E-02,2.164034E-01,2.104649E+03,2.032804E+03,1.092583E-01,1.796025E-01,1.295273E+03,2.546405E+03,6.724113E-02,2.249791E-01,2.120018E+03,2.051454E+03,1.100561E-01,1.812503E-01,1.299926E+03,1.218495E+03,6.748268E-02,1.076566E-01
09:30:00,9.586002E+02,2.463191E+03,4.976548E-02,2.176261E-01,2.104582E+03,2.061072E+03,1.092550E-01,1.820997E-01,1.295229E+03,2.521382E+03,6.723896E-02,2.227680E-01,2.119950E+03,2.077229E+03,1.100528E-01,1.835273E-01,1.299882E+03,1.234264E+03,6.748051E-02,1.090497E-01
09:40:00,9.585930E+02,2.477071E+03,4.976511E-02,2.188524E-01,2.104521E+03,2.091834E+03,1.092520E-01,1.848175E-01,1.295190E+03,2.483723E+03,6.723702E-02,2.194405E-01,2.119890E+03,2.102594E+03,1.100499E-01,1.857682E-01,1.299843E+03,1.250251E+03,6.747857E-02,1.104621E-01
09:50:00,9.585860E+02,2.490916E+03,4.976474E-02,2.200758E-01,2.104467E+03,2.125179E+03,1.092494E-01,1.877639E-01,1.295154E+03,2.434051E+03,6.723528E-02,2.150519E-01,2.119836E+03,2.127521E+03,1.100472E-01,1.879708E-01,1.299807E+03,1.266380E+03,6.747683E-02,1.118872E-01
10:00:00,9.585791E+02,2.504609E+03,4.976439E-02,2.212857E-01,2.104419E+03,2.161228E+03,1.092470E-01,1.909489E-01,1.295123E+03,2.376013E+03,6.723371E-02,2.099242E-01,2.119787E+03,2.151930E+03,1.100448E-01,1.901274E-01,1.299776E+03,1.282549E+03,6.747527E-02,1.133158E-01
10:10:00,9.585725E+02,2.518237E+03,4.976404E-02,2.224904E-01,2.104376E+03,2.199521E+03,1.092448E-01,1.943327E-01,1.295095E+03,2.313032E+03,6.723231E-02,2.043600E-01,2.119744E+03,2.175272E+03,1.100427E-01,1.921901E-01,1.299748E+03,1.298164E+03,6.747386E-02,1.146957E-01
10:20:00,9.585662E+02,2.531666E+03,4.976371E-02,2.236776E-01,2.104337E+03,2.240231E+03,1.092429E-01,1.979303E-01,1.295069E+03,2.246443E+03,6.723105E-02,1.984773E-01,2.119705E+03,2.197922E+03,1.100407E-01,1.941920E-01,1.299722E+03,1.313509E+03,6.747260E-02,1.160519E-01
10:30:00,9.585601E+02,2.544841E+03,4.976340E-02,2.248420E-01,2.104302E+03,2.282861E+03,1.092412E-01,2.016972E-01,1.295047E+03,2.178315E+03,6.722991E-02,1.924584E-01,2.119671E+03,2.219991E+03,1.100390E-01,1.961423E-01,1.299700E+03,1.328620E+03,6.747147E-02,1.173873E-01
10:40:00,9.585543E+02,2.557816E+03,4.976310E-02,2.259888E-01,2.104271E+03,2.326955E+03,1.092396E-01,2.055935E-01,1.295026E+03,2.111210E+03,6.722889E-02,1.865298E-01,2.119640E+03,2.241570E+03,1.100374E-01,1.980491E-01,1.299679E+03,1.343507E+03,6.747045E-02,1.187027E-01
10:50:00,9.585488E+02,2.570549E+03,4.976281E-02,2.271143E-01,2.104243E+03,2.371984E+03,1.092382E-01,2.095724E-01,1.295008E+03,2.047614E+03,6.722797E-02,1.809113E-01,2.119612E+03,2.262643E+03,1.100360E-01,1.999114E-01,1.299661E+03,1.358118E+03,6.746953E-02,1.199940E-01
11:00:00,9.585436E+02,2.583043E+03,4.976254E-02,2.282187E-01,2.104218E+03,2.417435E+03,1.092369E-01,2.135886E-01,1.294991E+03,1.990845E+03,6.722714E-02,1.758959E-01,2.119586E+03,2.283224E+03,1.100348E-01,2.017302E-01,1.299644E+03,1.372428E+03,6.746870E-02,1.212585E-01
