Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
13:20:00,9.421180E+02,2.787050E+03,4.890981E-02,2.462583E-01,2.026775E+03,2.843461E+03,1.052182E-01,2.512388E-01,1.248636E+03,1.843943E+03,6.482178E-02,1.629235E-01,2.034383E+03,2.604272E+03,1.056132E-01,2.301052E-01,1.248636E+03,1.570082E+03,6.482178E-02,1.387271E-01
13:30:00,9.421169E+02,2.796905E+03,4.890975E-02,2.471312E-01,2.026771E+03,2.858314E+03,1.052181E-01,2.525529E-01,1.248634E+03,1.841659E+03,6.482167E-02,1.627228E-01,2.034379E+03,2.620614E+03,1.056130E-01,2.315508E-01,1.248634E+03,1.587822E+03,6.482167E-02,1.402955E-01
13:40:00,9.421158E+02,2.806179E+03,4.890970E-02,2.479528E-01,2.026768E+03,2.870057E+03,1.052179E-01,2.535922E-01,1.248632E+03,1.839574E+03,6.482156E-02,1.625396E-01,2.034376E+03,2.636064E+03,1.056129E-01,2.329176E-01,1.248632E+03,1.612896E+03,6.482156E-02,1.425120E-01
13:50:00,9.421148E+02,2.814675E+03,4.890965E-02,2.487056E-01,2.026765E+03,2.878739E+03,1.052177E-01,2.543609E-01,1.248630E+03,1.837523E+03,6.482145E-02,1.623594E-01,2.034373E+03,2.650458E+03,1.056127E-01,2.341910E-01,1.248630E+03,1.647548E+03,6.482145E-02,1.455749E-01
14:00:00,9.421139E+02,2.822834E+03,4.890960E-02,2.494267E-01,2.026762E+03,2.884880E+03,1.052176E-01,2.549037E-01,1.248628E+03,1.835570E+03,6.482135E-02,1.621870E-01,2.034370E+03,2.664053E+03,1.056126E-01,2.353923E-01,1.248628E+03,1.694035E+03,6.482135E-02,1.496826E-01
14:10:00,9.421130E+02,2.830445E+03,4.890955E-02,2.500992E-01,2.026759E+03,2.888538E+03,1.052174E-01,2.552268E-01,1.248626E+03,1.833503E+03,6.482126E-02,1.620044E-01,2.034367E+03,2.676587E+03,1.056124E-01,2.364998E-01,1.248626E+03,1.754034E+03,6.482126E-02,1.549842E-01
14:20:00,9.421121E+02,2.837643E+03,4.890951E-02,2.507351E-01,2.026757E+03,2.890120E+03,1.052173E-01,2.553665E-01,1.248624E+03,1.831478E+03,6.482117E-02,1.618255E-01,2.034365E+03,2.688118E+03,1.056123E-01,2.375186E-01,1.248624E+03,1.826577E+03,6.482117E-02,1.613943E-01
14:30:00,9.421113E+02,2.844287E+03,4.890946E-02,2.513211E-01,2.026754E+03,2.890122E+03,1.052172E-01,2.553657E-01,1.248623E+03,1.829211E+03,6.482108E-02,1.616247E-01,2.034362E+03,2.698535E+03,1.056122E-01,2.384381E-01,1.248623E+03,1.909617E+03,6.482108E-02,1.687312E-01
14:40:00,9.421105E+02,2.850546E+03,4.890942E-02,2.518720E-01,2.026752E+03,2.889651E+03,1.052171E-01,2.553223E-01,1.248621E+03,1.826666E+03,6.482100E-02,1.613988E-01,2.034360E+03,2.707931E+03,1.056120E-01,2.392666E-01,1.248621E+03,2.001371E+03,6.482100E-02,1.768373E-01
14:50:00,9.421097E+02,2.856416E+03,4.890938E-02,2.523883E-01,2.026750E+03,2.888744E+03,1.052169E-01,2.552404E-01,1.248619E+03,1.823773E+03,6.482092E-02,1.611422E-01,2.034358E+03,2.716285E+03,1.056119E-01,2.400030E-01,1.248619E+03,2.099770E+03,6.482092E-02,1.855302E-01
15:00:00,9.421090E+02,2.861854E+03,4.890934E-02,2.528666E-01,2.026747E+03,2.887454E+03,1.052168E-01,2.551246E-01,1.248618E+03,1.820446E+03,6.482084E-02,1.608472E-01,2.034356E+03,2.723560E+03,1.056118E-01,2.406441E-01,1.248618E+03,2.202667E+03,6.482084E-02,1.946204E-01
15:10:00,9.421083E+02,2.866831E+03,4.890931E-02,2.533042E-01,2.026745E+03,2.885767E+03,1.052167E-01,2.549738E-01,1.248617E+03,1.816592E+03,6.482077E-02,1.605056E-01,2.034353E+03,2.729663E+03,1.056117E-01,2.411815E-01,1.248617E+03,2.307839E+03,6.482077E-02,2.039114E-01
15:20:00,9.421076E+02,2.871291E+03,4.890927E-02,2.536960E-01,2.026743E+03,2.882678E+03,1.052166E-01,2.546991E-01,1.248615E+03,1.811410E+03,6.482070E-02,1.600468E-01,2.034351E+03,2.730806E+03,1.056116E-01,2.412807E-01,1.248615E+03,2.412727E+03,6.482070E-02,2.131773E-01
15:30:00,9.421069E+02,2.875212E+03,4.890924E-02,2.540406E-01,2.026741E+03,2.878525E+03,1.052165E-01,2.543307E-01,1.248614E+03,1.805328E+03,6.482063E-02,1.595084E-01,2.034349E+03,2.729503E+03,1.056115E-01,2.411641E-01,1.248614E+03,2.513235E+03,6.482063E-02,2.220562E-01
15:40:00,9.421063E+02,2.878432E+03,4.890920E-02,2.543240E-01,2.026739E+03,2.872632E+03,1.052164E-01,2.538091E-01,1.248613E+03,1.798375E+03,6.482056E-02,1.588936E-01,2.034348E+03,2.726212E+03,1.056114E-01,2.408725E-01,1.248613E+03,2.607096E+03,6.482056E-02,2.303482E-01
15:50:00,9.421057E+02,2.880850E+03,4.890917E-02,2.545367E-01,2.026737E+03,2.865091E+03,1.052163E-01,2.531420E-01,1.248611E+03,1.790508E+03,6.482050E-02,1.581980E-01,2.034346E+03,2.720898E+03,1.056113E-01,2.404021E-01,1.248611E+03,2.692799E+03,6.482050E-02,2.379194E-01
16:00:00,9.421050E+02,2.882423E+03,4.890914E-02,2.546746E-01,2.026736E+03,2.855949E+03,1.052162E-01,2.523333E-01,1.248610E+03,1.783408E+03,6.482043E-02,1.575702E-01,2.034344E+03,2.713545E+03,1.056112E-01,2.397516E-01,1.248610E+03,2.769151E+03,6.482043E-02,2.446645E-01
16:10:00,9.421045E+02,2.883102E+03,4.890911E-02,2.547335E-01,2.026734E+03,2.845440E+03,1.052161E-01,2.514039E-01,1.248609E+03,1.776045E+03,6.482037E-02,1.569191E-01,2.034342E+03,2.704385E+03,1.056111E-01,2.389414E-01,1.248609E+03,2.835404E+03,6.482037E-02,2.505172E-01
16:20:00,9.421039E+02,2.882812E+03,4.890908E-02,2.547064E-01,2.026732E+03,2.834517E+03,1.052160E-01,2.504376E-01,1.248608E+03,1.768607E+03,6.482032E-02,1.562612E-01,2.034341E+03,2.697052E+03,1.056110E-01,2.382924E-01,1.248608E+03,2.891517E+03,6.482032E-02,2.554737E-01
16:30:00,9.421033E+02,2.881705E+03,4.890905E-02,2.546077E-01,2.026731E+03,2.822667E+03,1.052160E-01,2.493899E-01,1.248607E+03,1.760776E+03,6.482026E-02,1.555689E-01,2.034339E+03,2.689096E+03,1.056109E-01,2.375886E-01,1.248607E+03,2.939640E+03,6.482026E-02,2.597246E-01
16:40:00,9.421028E+02,2.879666E+03,4.890902E-02,2.544269E-01,2.026729E+03,2.809641E+03,1.052159E-01,2.482385E-01,1.248606E+03,1.752376E+03,6.482020E-02,1.548264E-01,2.034337E+03,2.679816E+03,1.056109E-01,2.367682E-01,1.248606E+03,2.980139E+03,6.482020E-02,2.633021E-01
16:50:00,9.421023E+02,2.876705E+03,4.890899E-02,2.541647E-01,2.026727E+03,2.795400E+03,1.052158E-01,2.469797E-01,1.248605E+03,1.743364E+03,6.482015E-02,1.540299E-01,2.034336E+03,2.669133E+03,1.056108E-01,2.358239E-01,1.248605E+03,3.012874E+03,6.482015E-02,2.661937E-01
17:00:00,9.421018E+02,2.872825E+03,4.890897E-02,2.538214E-01,2.026726E+03,2.783088E+03,1.052157E-01,2.458915E-01,1.248604E+03,1.732007E+03,6.482010E-02,1.530262E-01,2.034334E+03,2.657217E+03,1.056107E-01,2.347706E-01,1.248604E+03,3.037610E+03,6.482010E-02,2.683787E-01
17:10:00,9.421013E+02,2.868112E+03,4.890894E-02,2.534044E-01,2.026724E+03,2.770418E+03,1.052156E-01,2.447716E-01,1.248603E+03,1.719412E+03,6.482005E-02,1.519131E-01,2.034333E+03,2.644629E+03,1.056106E-01,2.336579E-01,1.248603E+03,3.052551E+03,6.482005E-02,2.696982E-01
17:20:00,9.421008E+02,2.862866E+03,4.890892E-02,2.529407E-01,2.026723E+03,2.756694E+03,1.052156E-01,2.435589E-01,1.248602E+03,1.705879E+03,6.482000E-02,1.507173E-01,2.034331E+03,2.631996E+03,1.056105E-01,2.325417E-01,1.248602E+03,3.057464E+03,6.482000E-02,2.701320E-01
17:30:00,9.421003E+02,2.857281E+03,4.890889E-02,2.524469E-01,2.026722E+03,2.741596E+03,1.052155E-01,2.422247E-01,1.248601E+03,1.691415E+03,6.481995E-02,1.494392E-01,2.034330E+03,2.619970E+03,1.056105E-01,2.314789E-01,1.248601E+03,3.052407E+03,6.481995E-02,2.696849E-01
17:40:00,9.420998E+02,2.851610E+03,4.890887E-02,2.519455E-01,2.026720E+03,2.724094E+03,1.052154E-01,2.406781E-01,1.248600E+03,1.675630E+03,6.481991E-02,1.480444E-01,2.034329E+03,2.608169E+03,1.056104E-01,2.304359E-01,1.248600E+03,3.035145E+03,6.481991E-02,2.681595E-01
17:50:00,9.420994E+02,2.845939E+03,4.890884E-02,2.514440E-01,2.026719E+03,2.707413E+03,1.052154E-01,2.392040E-01,1.248599E+03,1.658866E+03,6.481986E-02,1.465631E-01,2.034328E+03,2.597780E+03,1.056103E-01,2.295178E-01,1.248599E+03,3.007144E+03,6.481986E-02,2.656851E-01
18:00:00,9.420989E+02,2.840272E+03,4.890882E-02,2.509430E-01,2.026718E+03,2.686469E+03,1.052153E-01,2.373532E-01,1.248598E+03,1.641493E+03,6.481982E-02,1.450280E-01,2.034326E+03,2.589208E+03,1.056103E-01,2.287602E-01,1.248598E+03,2.968736E+03,6.481982E-02,2.622914E-01
18:10:00,9.420985E+02,2.834448E+03,4.890880E-02,2.504281E-01,2.062407E+03,2.662815E+03,1.070681E-01,2.352631E-01,1.272391E+03,1.623357E+03,6.605501E-02,1.434255E-01,2.070016E+03,2.581031E+03,1.074631E-01,2.280374E-01,1.272391E+03,2.921188E+03,6.605501E-02,2.580901E-01
18:20:00,9.420981E+02,2.828069E+03,4.890878E-02,2.498641E-01,2.098103E+03,2.636971E+03,1.089212E-01,2.329794E-01,1.296188E+03,1.606146E+03,6.729040E-02,1.419047E-01,2.105711E+03,2.572493E+03,1.093162E-01,2.272828E-01,1.296188E+03,2.864133E+03,6.729040E-02,2.530489E-01
18:30:00,9.420977E+02,2.820690E+03,4.890876E-02,2.492120E-01,2.133812E+03,2.609387E+03,1.107749E-01,2.305422E-01,1.319995E+03,1.588787E+03,6.852622E-02,1.403710E-01,2.141420E+03,2.562270E+03,1.111699E-01,2.263795E-01,1.319995E+03,2.797050E+03,6.852622E-02,2.471219E-01
18:40:00,9.420974E+02,2.811854E+03,4.890874E-02,2.484314E-01,2.169539E+03,2.583514E+03,1.126294E-01,2.282563E-01,1.343812E+03,1.571499E+03,6.976256E-02,1.388436E-01,2.177147E+03,2.552483E+03,1.130244E-01,2.255148E-01,1.343812E+03,2.723524E+03,6.976256E-02,2.406259E-01
18:50:00,9.420972E+02,2.801311E+03,4.890873E-02,2.474999E-01,2.205279E+03,2.553750E+03,1.144846E-01,2.256266E-01,1.367639E+03,1.553821E+03,7.099933E-02,1.372817E-01,2.212887E+03,2.540267E+03,1.148795E-01,2.244355E-01,1.367639E+03,2.639034E+03,7.099933E-02,2.331610E-01
19:00:00,9.420974E+02,2.788844E+03,4.890874E-02,2.463984E-01,2.241033E+03,2.521613E+03,1.163404E-01,2.227872E-01,1.391475E+03,1.535472E+03,7.223648E-02,1.356605E-01,2.248641E+03,2.521543E+03,1.167353E-01,2.227812E-01,1.391475E+03,2.542402E+03,7.223648E-02,2.246234E-01
19:10:00,9.420980E+02,2.774279E+03,4.890877E-02,2.451116E-01,2.241107E+03,2.492302E+03,1.163438E-01,2.201975E-01,1.391524E+03,1.519625E+03,7.223872E-02,1.342605E-01,2.248714E+03,2.501444E+03,1.167387E-01,2.210054E-01,1.391524E+03,2.439112E+03,7.223872E-02,2.154976E-01
19:20:00,9.420991E+02,2.757574E+03,4.890883E-02,2.436356E-01,2.241184E+03,2.461349E+03,1.163473E-01,2.174627E-01,1.391575E+03,1.501468E+03,7.224106E-02,1.326561E-01,2.248791E+03,2.473843E+03,1.167422E-01,2.185667E-01,1.391575E+03,2.329973E+03,7.224106E-02,2.058549E-01
19:30:00,9.421009E+02,2.738907E+03,4.890892E-02,2.419863E-01,2.241256E+03,2.428629E+03,1.163507E-01,2.145717E-01,1.391622E+03,1.482085E+03,7.224324E-02,1.309436E-01,2.248863E+03,2.440919E+03,1.167456E-01,2.156577E-01,1.391622E+03,2.221141E+03,7.224324E-02,1.962394E-01
19:40:00,9.421032E+02,2.718674E+03,4.890904E-02,2.401987E-01,2.241318E+03,2.392919E+03,1.163536E-01,2.114165E-01,1.391663E+03,1.462283E+03,7.224513E-02,1.291940E-01,2.248925E+03,2.403037E+03,1.167484E-01,2.123105E-01,1.391663E+03,2.115800E+03,7.224513E-02,1.869322E-01
19:50:00,9.421061E+02,2.697395E+03,4.890919E-02,2.383189E-01,2.241372E+03,2.357311E+03,1.163561E-01,2.082705E-01,1.391699E+03,1.442549E+03,7.224680E-02,1.274503E-01,2.248979E+03,2.362666E+03,1.167510E-01,2.087436E-01,1.391699E+03,2.019845E+03,7.224680E-02,1.784544E-01
20:00:00,9.421094E+02,2.675595E+03,4.890936E-02,2.363931E-01,2.241420E+03,2.322676E+03,1.163584E-01,2.052105E-01,1.391730E+03,1.423055E+03,7.224828E-02,1.257280E-01,2.249027E+03,2.323719E+03,1.167532E-01,2.053026E-01,1.391730E+03,1.936549E+03,7.224828E-02,1.710952E-01
20:10:00,9.421129E+02,2.653883E+03,4.890955E-02,2.344752E-01,2.241462E+03,2.285233E+03,1.163604E-01,2.019024E-01,1.391757E+03,1.401190E+03,7.224959E-02,1.237963E-01,2.249068E+03,2.282573E+03,1.167552E-01,2.016674E-01,1.391757E+03,1.863182E+03,7.224959E-02,1.646131E-01
20:20:00,9.421166E+02,2.632836E+03,4.890974E-02,2.326164E-01,2.241498E+03,2.250097E+03,1.163621E-01,1.987984E-01,1.391781E+03,1.380356E+03,7.225076E-02,1.219557E-01,2.249105E+03,2.246020E+03,1.167570E-01,1.984381E-01,1.391781E+03,1.801495E+03,7.225076E-02,1.591633E-01
20:30:00,9.421204E+02,2.612747E+03,4.890994E-02,2.308423E-01,2.241531E+03,2.217594E+03,1.163637E-01,1.959271E-01,1.391803E+03,1.360777E+03,7.225179E-02,1.202261E-01,2.249137E+03,2.212920E+03,1.167586E-01,1.955142E-01,1.391803E+03,1.747541E+03,7.225179E-02,1.543967E-01
20:40:00,9.421241E+02,2.593783E+03,4.891013E-02,2.291676E-01,2.241559E+03,2.186971E+03,1.163651E-01,1.932220E-01,1.391821E+03,1.342111E+03,7.225271E-02,1.185773E-01,2.249166E+03,2.181647E+03,1.167600E-01,1.927516E-01,1.391821E+03,1.698627E+03,7.225271E-02,1.500754E-01
20:50:00,9.421278E+02,2.575986E+03,4.891032E-02,2.275963E-01,2.241584E+03,2.158002E+03,1.163663E-01,1.906631E-01,1.391838E+03,1.324285E+03,7.225352E-02,1.170026E-01,2.249191E+03,2.151910E+03,1.167612E-01,1.901249E-01,1.391838E+03,1.653847E+03,7.225352E-02,1.461195E-01
21:00:00,9.421314E+02,2.559265E+03,4.891051E-02,2.261204E-01,2.241606E+03,2.130566E+03,1.163674E-01,1.882399E-01,1.391852E+03,1.307264E+03,7.225424E-02,1.154992E-01,2.249213E+03,2.123631E+03,1.167623E-01,1.876271E-01,1.391852E+03,1.612707E+03,7.225424E-02,1.424853E-01
21:10:00,9.421348E+02,2.543546E+03,4.891069E-02,2.247329E-01,2.241625E+03,2.104424E+03,1.163684E-01,1.859310E-01,1.391865E+03,1.290931E+03,7.225488E-02,1.140566E-01,2.249232E+03,2.096610E+03,1.167632E-01,1.852406E-01,1.391865E+03,1.574743E+03,7.225488E-02,1.391317E-01
21:20:00,9.421381E+02,2.528730E+03,4.891086E-02,2.234249E-01,2.241643E+03,2.079465E+03,1.163692E-01,1.837265E-01,1.391877E+03,1.275245E+03,7.225545E-02,1.126710E-01,2.249249E+03,2.070772E+03,1.167641E-01,1.829583E-01,1.391877E+03,1.539575E+03,7.225545E-02,1.360249E-01
21:30:00,9.421413E+02,2.514807E+03,4.891102E-02,2.221957E-01,2.241658E+03,2.055638E+03,1.163700E-01,1.816218E-01,1.391887E+03,1.260189E+03,7.225596E-02,1.113411E-01,2.249264E+03,2.046089E+03,1.167649E-01,1.807781E-01,1.391887E+03,1.506958E+03,7.225596E-02,1.331435E-01
21:40:00,9.421442E+02,2.501695E+03,4.891117E-02,2.210382E-01,2.241671E+03,2.032849E+03,1.163707E-01,1.796088E-01,1.391896E+03,1.245722E+03,7.225641E-02,1.100632E-01,2.249278E+03,2.022487E+03,1.167655E-01,1.786933E-01,1.391896E+03,1.476596E+03,7.225641E-02,1.304613E-01
21:50:00,9.421470E+02,2.489485E+03,4.891132E-02,2.199599E-01,2.241683E+03,2.011101E+03,1.163713E-01,1.776876E-01,1.391904E+03,1.231852E+03,7.225681E-02,1.088380E-01,2.249290E+03,1.999981E+03,1.167661E-01,1.767051E-01,1.391904E+03,1.448311E+03,7.225681E-02,1.279625E-01
22:00:00,9.421496E+02,2.477789E+03,4.891145E-02,2.189283E-01,2.241694E+03,1.990153E+03,1.163718E-01,1.758378E-01,1.391911E+03,1.218452E+03,7.225717E-02,1.076546E-01,2.249301E+03,1.978337E+03,1.167667E-01,1.747938E-01,1.391911E+03,1.421811E+03,7.225717E-02,1.256218E-01
22:10:00,9.421521E+02,2.466807E+03,4.891158E-02,2.179599E-01,2.241704E+03,1.970190E+03,1.163723E-01,1.740749E-01,1.391917E+03,1.205628E+03,7.225750E-02,1.065222E-01,2.249310E+03,1.957742E+03,1.167672E-01,1.729751E-01,1.391917E+03,1.397053E+03,7.225750E-02,1.234349E-01
22:20:00,9.421544E+02,2.456380E+03,4.891170E-02,2.170406E-01,2.241712E+03,1.951110E+03,1.163727E-01,1.723903E-01,1.391923E+03,1.193340E+03,7.225779E-02,1.054370E-01,2.249319E+03,1.938109E+03,1.167676E-01,1.712415E-01,1.391923E+03,1.373856E+03,7.225779E-02,1.213860E-01
22:30:00,9.421566E+02,2.446479E+03,4.891181E-02,2.161677E-01,2.241720E+03,1.932871E+03,1.163731E-01,1.707798E-01,1.391928E+03,1.181546E+03,7.225806E-02,1.043956E-01,2.249327E+03,1.919374E+03,1.167680E-01,1.695872E-01,1.391928E+03,1.352082E+03,7.225806E-02,1.194628E-01
22:40:00,9.421586E+02,2.437058E+03,4.891192E-02,2.153373E-01,2.241727E+03,1.915428E+03,1.163735E-01,1.692397E-01,1.391933E+03,1.170238E+03,7.225830E-02,1.033970E-01,2.249334E+03,1.901509E+03,1.167684E-01,1.680099E-01,1.391933E+03,1.331605E+03,7.225830E-02,1.176542E-01
22:50:00,9.421605E+02,2.427855E+03,4.891202E-02,2.145261E-01,2.241734E+03,1.898623E+03,1.163738E-01,1.677559E-01,1.391937E+03,1.159310E+03,7.225852E-02,1.024321E-01,2.249340E+03,1.884345E+03,1.167687E-01,1.664943E-01,1.391937E+03,1.312248E+03,7.225852E-02,1.159446E-01
23:00:00,9.421622E+02,2.419238E+03,4.891211E-02,2.137649E-01,2.241739E+03,1.882643E+03,1.163741E-01,1.663442E-01,1.391941E+03,1.148873E+03,7.225872E-02,1.015100E-01,2.249346E+03,1.868069E+03,1.167690E-01,1.650564E-01,1.391941E+03,1.294026E+03,7.225872E-02,1.143347E-01
23:10:00,9.421639E+02,2.410913E+03,4.891219E-02,2.130294E-01,2.241745E+03,1.867163E+03,1.163744E-01,1.649764E-01,1.391945E+03,1.138766E+03,7.225890E-02,1.006170E-01,2.249351E+03,1.852359E+03,1.167693E-01,1.636684E-01,1.391945E+03,1.276711E+03,7.225890E-02,1.128049E-01
23:20:00,9.421654E+02,2.402945E+03,4.891227E-02,2.123253E-01,2.241750E+03,1.852160E+03,1.163746E-01,1.636509E-01,1.391948E+03,1.128972E+03,7.225907E-02,9.975168E-02,2.249356E+03,1.837172E+03,1.167695E-01,1.623266E-01,1.391948E+03,1.260243E+03,7.225907E-02,1.113499E-01
23:30:00,9.421669E+02,2.395289E+03,4.891235E-02,2.116489E-01,2.241754E+03,1.837578E+03,1.163749E-01,1.623624E-01,1.391951E+03,1.119466E+03,7.225923E-02,9.891183E-02,2.249361E+03,1.822465E+03,1.167698E-01,1.610271E-01,1.391951E+03,1.244562E+03,7.225923E-02,1.099644E-01
23:40:00,9.421683E+02,2.387917E+03,4.891242E-02,2.109976E-01,2.241758E+03,1.823366E+03,1.163751E-01,1.611068E-01,1.391954E+03,1.110205E+03,7.225937E-02,9.809354E-02,2.249365E+03,1.808151E+03,1.167700E-01,1.597625E-01,1.391954E+03,1.229578E+03,7.225937E-02,1.086405E-01
23:50:00,9.421695E+02,2.380804E+03,4.891249E-02,2.103692E-01,2.241762E+03,1.809474E+03,1.163753E-01,1.598794E-01,1.391956E+03,1.101167E+03,7.225951E-02,9.729500E-02,2.249369E+03,1.794210E+03,1.167702E-01,1.585307E-01,1.391956E+03,1.215219E+03,7.225951E-02,1.073718E-01
24:00:00,9.421707E+02,2.373928E+03,4.891255E-02,2.097616E-01,2.241766E+03,1.795851E+03,1.163755E-01,1.586757E-01,1.391959E+03,1.092331E+03,7.225964E-02,9.651428E-02,2.249373E+03,1.780555E+03,1.167704E-01,1.573243E-01,1.391959E+03,1.201425E+03,7.225964E-02,1.061531E-01
Peak,9.421957E+02,2.883102E+03,4.891384E-02,2.547335E-01,2.241837E+03,2.890122E+03,1.163792E-01,2.553657E-01,1.392006E+03,2.600832E+03,7.226210E-02,2.297854E-01,2.249443E+03,2.730806E+03,1.167740E-01,2.412807E-01,1.392006E+03,3.057464E+03,7.226210E-02,2.701320E-01

Peak Vol Flow (m3/s),,,4.981513E-02,2.594273E-01,,,1.185236E-01,2.600711E-01,,,7.359360E-02,2.340195E-01,,,1.189257E-01,2.457266E-01,,,7.359360E-02,2.751095E-01
