Time,CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
13:10:00,6.855995E+02,3.248681E+03,3.559272E-02,2.870371E-01,1.872485E+03,3.694649E+03,9.720909E-02,3.264371E-01,1.141769E+03,2.574095E+03,5.927430E-02,2.274306E-01,1.769470E+03,3.619974E+03,9.186107E-02,3.198392E-01,1.133367E+03,2.223183E+03,5.883812E-02,1.964268E-01
13:20:00,6.855990E+02,3.263405E+03,3.559269E-02,2.883401E-01,1.872484E+03,3.726231E+03,9.720899E-02,3.292293E-01,1.141768E+03,2.571848E+03,5.927424E-02,2.272331E-01,1.769468E+03,3.647589E+03,9.186098E-02,3.222809E-01,1.133366E+03,2.239511E+03,5.883806E-02,1.978704E-01
13:30:00,6.855985E+02,3.277498E+03,3.559267E-02,2.895875E-01,1.872482E+03,3.756297E+03,9.720891E-02,3.318877E-01,1.141767E+03,2.570118E+03,5.927418E-02,2.270815E-01,1.769466E+03,3.674137E+03,9.186089E-02,3.246285E-01,1.133365E+03,2.254739E+03,5.883800E-02,1.992170E-01
13:40:00,6.855980E+02,3.290825E+03,3.559264E-02,2.907674E-01,1.872480E+03,3.784629E+03,9.720883E-02,3.343931E-01,1.141766E+03,2.568846E+03,5.927413E-02,2.269704E-01,1.769464E+03,3.699467E+03,9.186080E-02,3.268686E-01,1.133364E+03,2.269358E+03,5.883795E-02,2.005099E-01
13:50:00,6.855975E+02,3.303390E+03,3.559262E-02,2.918799E-01,1.872479E+03,3.811076E+03,9.720875E-02,3.367318E-01,1.141765E+03,2.567734E+03,5.927408E-02,2.268735E-01,1.769463E+03,3.723494E+03,9.186072E-02,3.289935E-01,1.133363E+03,2.291789E+03,5.883790E-02,2.024929E-01
14:00:00,6.855971E+02,3.315211E+03,3.559260E-02,2.929266E-01,1.872477E+03,3.835508E+03,9.720868E-02,3.388926E-01,1.141764E+03,2.566830E+03,5.927403E-02,2.267948E-01,1.769461E+03,3.746147E+03,9.186065E-02,3.309971E-01,1.133362E+03,2.324489E+03,5.883785E-02,2.053834E-01
14:10:00,6.855967E+02,3.326094E+03,3.559257E-02,2.938905E-01,1.872476E+03,3.857507E+03,9.720861E-02,3.408384E-01,1.141763E+03,2.565844E+03,5.927399E-02,2.267090E-01,1.769460E+03,3.767011E+03,9.186058E-02,3.328426E-01,1.133361E+03,2.367743E+03,5.883780E-02,2.092066E-01
14:20:00,6.855963E+02,3.336482E+03,3.559255E-02,2.948086E-01,1.872475E+03,3.877566E+03,9.720855E-02,3.426110E-01,1.141762E+03,2.564787E+03,5.927394E-02,2.266158E-01,1.769459E+03,3.786271E+03,9.186051E-02,3.345445E-01,1.133360E+03,2.424577E+03,5.883776E-02,2.142286E-01
14:30:00,6.855959E+02,3.346158E+03,3.559254E-02,2.956635E-01,1.872474E+03,3.895553E+03,9.720849E-02,3.442003E-01,1.141761E+03,2.563464E+03,5.927390E-02,2.264990E-01,1.769457E+03,3.803728E+03,9.186045E-02,3.360869E-01,1.133359E+03,2.494512E+03,5.883772E-02,2.204080E-01
14:40:00,6.855956E+02,3.355242E+03,3.559252E-02,2.964661E-01,1.872473E+03,3.911497E+03,9.720843E-02,3.456089E-01,1.141760E+03,2.561779E+03,5.927387E-02,2.263500E-01,1.769456E+03,3.819385E+03,9.186039E-02,3.374702E-01,1.133359E+03,2.577395E+03,5.883768E-02,2.277316E-01
14:50:00,6.855952E+02,3.363566E+03,3.559250E-02,2.972005E-01,1.872472E+03,3.925260E+03,9.720838E-02,3.468239E-01,1.141760E+03,2.561333E+03,5.927383E-02,2.263101E-01,1.769455E+03,3.833057E+03,9.186033E-02,3.386773E-01,1.133358E+03,2.664971E+03,5.883764E-02,2.354690E-01
15:00:00,6.855949E+02,3.371291E+03,3.559248E-02,2.978807E-01,1.872471E+03,3.936950E+03,9.720832E-02,3.478547E-01,1.141759E+03,2.560889E+03,5.927379E-02,2.262697E-01,1.769454E+03,3.844791E+03,9.186028E-02,3.397119E-01,1.133357E+03,2.754941E+03,5.883761E-02,2.434170E-01
15:10:00,6.855946E+02,3.378363E+03,3.559246E-02,2.985032E-01,1.872470E+03,3.946361E+03,9.720827E-02,3.486839E-01,1.141758E+03,2.559966E+03,5.927376E-02,2.261869E-01,1.769453E+03,3.854370E+03,9.186023E-02,3.405561E-01,1.133356E+03,2.846589E+03,5.883757E-02,2.515131E-01
15:20:00,6.855943E+02,3.384698E+03,3.559245E-02,2.990605E-01,1.872469E+03,3.953115E+03,9.720822E-02,3.492785E-01,1.141758E+03,2.558397E+03,5.927373E-02,2.260469E-01,1.769452E+03,3.861683E+03,9.186018E-02,3.412001E-01,1.133356E+03,2.938504E+03,5.883754E-02,2.596326E-01
15:30:00,6.855940E+02,3.390233E+03,3.559243E-02,2.995472E-01,1.872468E+03,3.957128E+03,9.720818E-02,3.496309E-01,1.141757E+03,2.556033E+03,5.927370E-02,2.258368E-01,1.769451E+03,3.866643E+03,9.186013E-02,3.416362E-01,1.133355E+03,3.029464E+03,5.883751E-02,2.676676E-01
15:40:00,6.855937E+02,3.394825E+03,3.559242E-02,2.999498E-01,1.872467E+03,3.958298E+03,9.720813E-02,3.497314E-01,1.141757E+03,2.552703E+03,5.927367E-02,2.255409E-01,1.769450E+03,3.869097E+03,9.186009E-02,3.418502E-01,1.133355E+03,3.118306E+03,5.883748E-02,2.755150E-01
15:50:00,6.855934E+02,3.398671E+03,3.559240E-02,3.002873E-01,1.872466E+03,3.956773E+03,9.720809E-02,3.495944E-01,1.141756E+03,2.546603E+03,5.927364E-02,2.250006E-01,1.769450E+03,3.869146E+03,9.186004E-02,3.418524E-01,1.133354E+03,3.202354E+03,5.883745E-02,2.829391E-01
16:00:00,6.855932E+02,3.401490E+03,3.559239E-02,3.005352E-01,1.872465E+03,3.952357E+03,9.720805E-02,3.492032E-01,1.141756E+03,2.538735E+03,5.927361E-02,2.243048E-01,1.769449E+03,3.866547E+03,9.186000E-02,3.416216E-01,1.133354E+03,3.278939E+03,5.883742E-02,2.897046E-01
16:10:00,6.855929E+02,3.403205E+03,3.559238E-02,3.006856E-01,1.872464E+03,3.945450E+03,9.720801E-02,3.485919E-01,1.141755E+03,2.529552E+03,5.927358E-02,2.234928E-01,1.769448E+03,3.861619E+03,9.185996E-02,3.411852E-01,1.133353E+03,3.347190E+03,5.883740E-02,2.957338E-01
16:20:00,6.855926E+02,3.403780E+03,3.559236E-02,3.007353E-01,1.872464E+03,3.936429E+03,9.720797E-02,3.477938E-01,1.141755E+03,2.519039E+03,5.927356E-02,2.225633E-01,1.769447E+03,3.851290E+03,9.185992E-02,3.402715E-01,1.133353E+03,3.406297E+03,5.883737E-02,3.009551E-01
16:30:00,6.855924E+02,3.403161E+03,3.559235E-02,3.006795E-01,1.872463E+03,3.928054E+03,9.720793E-02,3.470528E-01,1.141754E+03,2.507171E+03,5.927353E-02,2.215141E-01,1.769446E+03,3.837573E+03,9.185988E-02,3.390586E-01,1.133352E+03,3.455499E+03,5.883735E-02,3.053013E-01
16:40:00,6.855922E+02,3.401355E+03,3.559234E-02,3.005192E-01,1.872462E+03,3.916894E+03,9.720790E-02,3.460660E-01,1.141754E+03,2.493224E+03,5.927351E-02,2.202813E-01,1.769446E+03,3.819823E+03,9.185985E-02,3.374895E-01,1.133352E+03,3.492112E+03,5.883732E-02,3.085353E-01
16:50:00,6.855919E+02,3.398281E+03,3.559233E-02,3.002469E-01,1.872462E+03,3.903315E+03,9.720786E-02,3.448656E-01,1.141753E+03,2.477677E+03,5.927349E-02,2.189073E-01,1.769445E+03,3.798960E+03,9.185981E-02,3.356456E-01,1.133351E+03,3.519255E+03,5.883730E-02,3.109328E-01
17:00:00,6.855917E+02,3.393929E+03,3.559231E-02,2.998617E-01,1.872461E+03,3.887328E+03,9.720783E-02,3.434525E-01,1.141753E+03,2.460594E+03,5.927346E-02,2.173976E-01,1.769444E+03,3.775192E+03,9.185978E-02,3.335451E-01,1.133351E+03,3.538315E+03,5.883728E-02,3.126162E-01
17:10:00,6.855915E+02,3.388301E+03,3.559230E-02,2.993639E-01,1.872460E+03,3.868841E+03,9.720780E-02,3.418185E-01,1.141752E+03,2.441975E+03,5.927344E-02,2.157523E-01,1.769444E+03,3.749017E+03,9.185974E-02,3.312319E-01,1.133350E+03,3.549224E+03,5.883725E-02,3.135795E-01
17:20:00,6.855913E+02,3.381418E+03,3.559229E-02,2.987551E-01,1.872460E+03,3.847393E+03,9.720776E-02,3.399230E-01,1.141752E+03,2.421828E+03,5.927342E-02,2.139719E-01,1.769443E+03,3.724624E+03,9.185971E-02,3.290761E-01,1.133350E+03,3.551701E+03,5.883723E-02,3.137978E-01
17:30:00,6.855911E+02,3.373335E+03,3.559228E-02,2.980403E-01,1.872459E+03,3.820131E+03,9.720773E-02,3.375137E-01,1.141751E+03,2.400396E+03,5.927340E-02,2.120780E-01,1.769443E+03,3.703030E+03,9.185968E-02,3.271677E-01,1.133349E+03,3.545072E+03,5.883721E-02,3.132116E-01
17:40:00,6.855909E+02,3.364225E+03,3.559227E-02,2.972352E-01,1.872459E+03,3.793460E+03,9.720770E-02,3.351571E-01,1.141751E+03,2.378301E+03,5.927338E-02,2.101258E-01,1.769442E+03,3.685670E+03,9.185965E-02,3.256338E-01,1.133349E+03,3.531042E+03,5.883719E-02,3.119718E-01
17:50:00,6.855907E+02,3.354229E+03,3.559226E-02,2.963520E-01,1.872458E+03,3.764817E+03,9.720767E-02,3.326264E-01,1.141751E+03,2.355017E+03,5.927336E-02,2.080686E-01,1.769441E+03,3.674925E+03,9.185962E-02,3.246844E-01,1.133349E+03,3.507608E+03,5.883717E-02,3.099013E-01
18:00:00,6.855905E+02,3.343500E+03,3.559225E-02,2.954039E-01,1.872457E+03,3.733608E+03,9.720765E-02,3.298688E-01,1.141750E+03,2.330517E+03,5.927334E-02,2.059038E-01,1.769441E+03,3.668486E+03,9.185959E-02,3.241153E-01,1.133348E+03,3.474462E+03,5.883715E-02,3.069725E-01
18:10:00,6.855903E+02,3.332168E+03,3.559224E-02,2.944022E-01,1.888994E+03,3.699566E+03,9.806615E-02,3.268608E-01,1.152775E+03,2.306475E+03,5.984568E-02,2.037794E-01,1.785978E+03,3.664612E+03,9.271810E-02,3.237727E-01,1.144373E+03,3.431181E+03,5.940949E-02,3.031483E-01
18:20:00,6.855901E+02,3.320229E+03,3.559223E-02,2.933470E-01,1.905533E+03,3.662277E+03,9.892473E-02,3.235659E-01,1.163801E+03,2.281299E+03,6.041807E-02,2.015549E-01,1.802516E+03,3.657727E+03,9.357668E-02,3.231640E-01,1.155399E+03,3.373202E+03,5.998188E-02,2.980254E-01
18:30:00,6.855899E+02,3.307575E+03,3.559222E-02,2.922286E-01,1.922077E+03,3.622147E+03,9.978361E-02,3.200200E-01,1.174830E+03,2.254847E+03,6.099065E-02,1.992177E-01,1.819061E+03,3.644492E+03,9.443554E-02,3.219943E-01,1.166428E+03,3.306623E+03,6.055446E-02,2.921427E-01
18:40:00,6.855898E+02,3.294010E+03,3.559221E-02,2.910297E-01,1.938629E+03,3.579195E+03,1.006428E-01,3.162248E-01,1.185865E+03,2.227266E+03,6.156345E-02,1.967805E-01,1.835612E+03,3.626269E+03,9.529473E-02,3.203839E-01,1.177463E+03,3.230509E+03,6.112726E-02,2.854176E-01
18:50:00,6.855897E+02,3.279310E+03,3.559221E-02,2.897308E-01,1.955187E+03,3.533519E+03,1.015023E-01,3.121890E-01,1.196903E+03,2.198575E+03,6.213645E-02,1.942457E-01,1.852169E+03,3.596724E+03,9.615420E-02,3.177734E-01,1.188501E+03,3.146705E+03,6.170026E-02,2.780133E-01
19:00:00,6.855897E+02,3.263201E+03,3.559221E-02,2.883076E-01,1.971751E+03,3.484887E+03,1.023621E-01,3.078924E-01,1.207945E+03,2.168577E+03,6.270962E-02,1.915952E-01,1.868731E+03,3.556856E+03,9.701393E-02,3.142510E-01,1.199543E+03,3.050688E+03,6.227342E-02,2.695301E-01
19:10:00,6.855898E+02,3.245553E+03,3.559222E-02,2.867481E-01,1.971782E+03,3.453395E+03,1.023636E-01,3.051098E-01,1.207966E+03,2.148663E+03,6.271059E-02,1.898357E-01,1.868761E+03,3.525634E+03,9.701535E-02,3.114922E-01,1.199563E+03,2.959791E+03,6.227439E-02,2.614991E-01
19:20:00,6.855901E+02,3.226360E+03,3.559223E-02,2.850521E-01,1.971815E+03,3.420783E+03,1.023652E-01,3.022281E-01,1.207988E+03,2.127889E+03,6.271164E-02,1.880001E-01,1.868793E+03,3.486676E+03,9.701690E-02,3.080499E-01,1.199586E+03,2.864925E+03,6.227544E-02,2.531173E-01
19:30:00,6.855907E+02,3.205699E+03,3.559226E-02,2.832264E-01,1.971847E+03,3.387329E+03,1.023667E-01,2.992720E-01,1.208009E+03,2.106461E+03,6.271263E-02,1.861066E-01,1.868824E+03,3.443751E+03,9.701837E-02,3.042568E-01,1.199606E+03,2.768334E+03,6.227642E-02,2.445830E-01
19:40:00,6.855914E+02,3.183785E+03,3.559230E-02,2.812903E-01,1.971875E+03,3.351063E+03,1.023680E-01,2.960675E-01,1.208027E+03,2.084859E+03,6.271351E-02,1.841978E-01,1.868852E+03,3.397297E+03,9.701968E-02,3.001523E-01,1.199625E+03,2.676199E+03,6.227730E-02,2.364425E-01
19:50:00,6.855924E+02,3.160920E+03,3.559235E-02,2.792700E-01,1.971900E+03,3.315423E+03,1.023692E-01,2.929183E-01,1.208044E+03,2.063806E+03,6.271429E-02,1.823375E-01,1.868876E+03,3.351657E+03,9.702086E-02,2.961195E-01,1.199641E+03,2.589384E+03,6.227808E-02,2.287720E-01
20:00:00,6.855935E+02,3.137551E+03,3.559241E-02,2.772057E-01,1.971923E+03,3.281859E+03,1.023703E-01,2.899528E-01,1.208059E+03,2.043809E+03,6.271500E-02,1.805706E-01,1.868898E+03,3.308515E+03,9.702192E-02,2.923078E-01,1.199656E+03,2.514477E+03,6.227878E-02,2.221537E-01
20:10:00,6.855947E+02,3.114060E+03,3.559247E-02,2.751308E-01,1.971943E+03,3.231755E+03,1.023713E-01,2.855262E-01,1.208072E+03,2.012421E+03,6.271563E-02,1.777975E-01,1.868918E+03,3.251193E+03,9.702289E-02,2.872434E-01,1.199669E+03,2.436795E+03,6.227942E-02,2.152906E-01
20:20:00,6.855960E+02,3.090861E+03,3.559254E-02,2.730820E-01,1.971960E+03,3.184524E+03,1.023721E-01,2.813537E-01,1.208084E+03,1.982537E+03,6.271620E-02,1.751575E-01,1.868936E+03,3.201123E+03,9.702375E-02,2.828203E-01,1.199681E+03,2.372000E+03,6.227999E-02,2.095663E-01
20:30:00,6.855973E+02,3.068264E+03,3.559261E-02,2.710867E-01,1.971976E+03,3.140166E+03,1.023729E-01,2.774354E-01,1.208094E+03,1.954198E+03,6.271671E-02,1.726542E-01,1.868952E+03,3.155385E+03,9.702454E-02,2.787799E-01,1.199691E+03,2.314226E+03,6.228050E-02,2.044624E-01
20:40:00,6.855987E+02,3.046522E+03,3.559268E-02,2.691668E-01,1.971991E+03,3.098344E+03,1.023736E-01,2.737409E-01,1.208103E+03,1.927265E+03,6.271717E-02,1.702749E-01,1.868966E+03,3.112038E+03,9.702524E-02,2.749508E-01,1.199701E+03,2.260454E+03,6.228096E-02,1.997121E-01
20:50:00,6.856001E+02,3.025817E+03,3.559275E-02,2.673385E-01,1.972003E+03,3.058287E+03,1.023742E-01,2.702025E-01,1.208112E+03,1.901359E+03,6.271758E-02,1.679864E-01,1.868979E+03,3.070338E+03,9.702587E-02,2.712672E-01,1.199709E+03,2.209888E+03,6.228137E-02,1.952449E-01
21:00:00,6.856015E+02,3.006130E+03,3.559282E-02,2.656006E-01,1.972015E+03,3.019925E+03,1.023748E-01,2.668140E-01,1.208119E+03,1.876464E+03,6.271795E-02,1.657874E-01,1.868991E+03,3.030277E+03,9.702644E-02,2.677286E-01,1.199716E+03,2.162380E+03,6.228174E-02,1.910481E-01
21:10:00,6.856028E+02,2.987454E+03,3.559289E-02,2.639521E-01,1.972025E+03,2.982970E+03,1.023753E-01,2.635499E-01,1.208126E+03,1.852428E+03,6.271827E-02,1.636644E-01,1.869001E+03,2.991647E+03,9.702695E-02,2.643165E-01,1.199723E+03,2.117661E+03,6.228207E-02,1.870978E-01
21:20:00,6.856041E+02,2.969741E+03,3.559296E-02,2.623882E-01,1.972034E+03,2.947371E+03,1.023757E-01,2.604054E-01,1.208132E+03,1.829234E+03,6.271857E-02,1.616155E-01,1.869010E+03,2.954441E+03,9.702740E-02,2.610300E-01,1.199729E+03,2.075591E+03,6.228236E-02,1.833813E-01
21:30:00,6.856053E+02,2.953010E+03,3.559302E-02,2.609110E-01,1.972042E+03,2.913103E+03,1.023761E-01,2.573783E-01,1.208137E+03,1.806873E+03,6.271883E-02,1.596403E-01,1.869019E+03,2.918669E+03,9.702782E-02,2.578701E-01,1.199734E+03,2.036032E+03,6.228262E-02,1.798866E-01
21:40:00,6.856065E+02,2.937418E+03,3.559308E-02,2.595343E-01,1.972049E+03,2.880196E+03,1.023765E-01,2.544715E-01,1.208142E+03,1.785366E+03,6.271907E-02,1.577404E-01,1.869026E+03,2.884383E+03,9.702818E-02,2.548414E-01,1.199739E+03,1.998871E+03,6.228286E-02,1.766038E-01
21:50:00,6.856077E+02,2.922437E+03,3.559314E-02,2.582130E-01,1.972055E+03,2.848354E+03,1.023768E-01,2.516595E-01,1.208146E+03,1.764549E+03,6.271928E-02,1.559019E-01,1.869033E+03,2.851297E+03,9.702852E-02,2.519195E-01,1.199743E+03,1.963815E+03,6.228307E-02,1.735073E-01
22:00:00,6.856088E+02,2.908346E+03,3.559320E-02,2.569701E-01,1.972061E+03,2.817652E+03,1.023771E-01,2.489481E-01,1.208150E+03,1.744460E+03,6.271947E-02,1.541277E-01,1.869039E+03,2.819493E+03,9.702882E-02,2.491107E-01,1.199747E+03,1.930772E+03,6.228327E-02,1.705886E-01
22:10:00,6.856098E+02,2.894990E+03,3.559325E-02,2.557921E-01,1.972066E+03,2.788233E+03,1.023773E-01,2.463500E-01,1.208153E+03,1.725188E+03,6.271964E-02,1.524255E-01,1.869044E+03,2.789101E+03,9.702909E-02,2.464266E-01,1.199751E+03,1.899715E+03,6.228344E-02,1.678453E-01
22:20:00,6.856108E+02,2.882318E+03,3.559331E-02,2.546744E-01,1.972071E+03,2.760035E+03,1.023776E-01,2.438597E-01,1.208156E+03,1.706692E+03,6.271980E-02,1.507920E-01,1.869049E+03,2.760057E+03,9.702933E-02,2.438617E-01,1.199754E+03,1.870495E+03,6.228359E-02,1.652643E-01
22:30:00,6.856117E+02,2.870281E+03,3.559335E-02,2.536130E-01,1.972075E+03,2.732997E+03,1.023778E-01,2.414719E-01,1.208159E+03,1.688937E+03,6.271993E-02,1.492240E-01,1.869053E+03,2.732295E+03,9.702955E-02,2.414099E-01,1.199756E+03,1.842972E+03,6.228373E-02,1.628333E-01
22:40:00,6.856126E+02,2.858609E+03,3.559340E-02,2.525837E-01,1.972079E+03,2.706953E+03,1.023780E-01,2.391720E-01,1.208161E+03,1.671829E+03,6.272006E-02,1.477130E-01,1.869057E+03,2.705640E+03,9.702975E-02,2.390560E-01,1.199759E+03,1.816960E+03,6.228386E-02,1.605357E-01
22:50:00,6.856134E+02,2.847660E+03,3.559344E-02,2.516165E-01,1.972082E+03,2.682038E+03,1.023781E-01,2.369708E-01,1.208164E+03,1.655435E+03,6.272018E-02,1.462647E-01,1.869061E+03,2.680218E+03,9.702993E-02,2.368100E-01,1.199761E+03,1.792438E+03,6.228398E-02,1.583692E-01
23:00:00,6.856142E+02,2.837133E+03,3.559348E-02,2.506864E-01,1.972085E+03,2.658093E+03,1.023783E-01,2.348552E-01,1.208166E+03,1.639668E+03,6.272028E-02,1.448716E-01,1.869064E+03,2.655859E+03,9.703009E-02,2.346578E-01,1.199763E+03,1.769243E+03,6.228408E-02,1.563199E-01
23:10:00,6.856149E+02,2.827081E+03,3.559352E-02,2.497983E-01,1.972088E+03,2.634848E+03,1.023785E-01,2.328014E-01,1.208168E+03,1.624366E+03,6.272038E-02,1.435196E-01,1.869067E+03,2.632297E+03,9.703024E-02,2.325760E-01,1.199765E+03,1.747138E+03,6.228418E-02,1.543668E-01
23:20:00,6.856156E+02,2.817454E+03,3.559356E-02,2.489477E-01,1.972090E+03,2.612248E+03,1.023786E-01,2.308047E-01,1.208169E+03,1.609495E+03,6.272046E-02,1.422057E-01,1.869070E+03,2.609466E+03,9.703038E-02,2.305588E-01,1.199767E+03,1.726025E+03,6.228426E-02,1.525014E-01
23:30:00,6.856163E+02,2.808213E+03,3.559359E-02,2.481313E-01,1.972093E+03,2.590247E+03,1.023787E-01,2.288608E-01,1.208171E+03,1.595026E+03,6.272054E-02,1.409274E-01,1.869072E+03,2.587310E+03,9.703051E-02,2.286013E-01,1.199768E+03,1.705817E+03,6.228435E-02,1.507160E-01
23:40:00,6.856169E+02,2.799325E+03,3.559362E-02,2.473459E-01,1.972095E+03,2.568801E+03,1.023788E-01,2.269659E-01,1.208172E+03,1.580932E+03,6.272062E-02,1.396821E-01,1.869074E+03,2.565780E+03,9.703062E-02,2.266990E-01,1.199770E+03,1.686435E+03,6.228442E-02,1.490036E-01
23:50:00,6.856175E+02,2.790757E+03,3.559365E-02,2.465890E-01,1.972097E+03,2.547868E+03,1.023789E-01,2.251165E-01,1.208174E+03,1.567187E+03,6.272069E-02,1.384676E-01,1.869076E+03,2.544827E+03,9.703073E-02,2.248477E-01,1.199771E+03,1.667807E+03,6.228449E-02,1.473577E-01
24:00:00,6.856180E+02,2.782482E+03,3.559368E-02,2.458578E-01,1.972099E+03,2.527411E+03,1.023790E-01,2.233090E-01,1.208175E+03,1.553765E+03,6.272075E-02,1.372818E-01,1.869078E+03,2.524407E+03,9.703083E-02,2.230435E-01,1.199773E+03,1.649867E+03,6.228455E-02,1.457726E-01
Peak,6.856291E+02,3.403780E+03,3.559426E-02,3.007353E-01,1.972131E+03,3.958298E+03,1.023807E-01,3.497314E-01,1.208196E+03,3.030194E+03,6.272186E-02,2.677193E-01,1.869111E+03,3.869146E+03,9.703253E-02,3.418524E-01,1.199794E+03,3.551701E+03,6.228567E-02,3.137978E-01

Peak Vol Flow (m3/s),,,3.076527E-02,2.599352E-01,,,8.849092E-02,3.022841E-01,,,5.421253E-02,2.313984E-01,,,8.386834E-02,2.954741E-01,,,5.383551E-02,2.712256E-01
