Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:50:00,9.398363E+02,2.309905E+03,4.879136E-02,2.041049E-01,2.221827E+03,1.669454E+03,1.153404E-01,1.475079E-01,1.380944E+03,1.009740E+03,7.168785E-02,8.921697E-02,2.233697E+03,1.654673E+03,1.159566E-01,1.462019E-01,1.380944E+03,1.080308E+03,7.168785E-02,9.545187E-02
02:00:00,9.398370E+02,2.304866E+03,4.879139E-02,2.036597E-01,2.221829E+03,1.659778E+03,1.153405E-01,1.466529E-01,1.380946E+03,1.003425E+03,7.168792E-02,8.865905E-02,2.233699E+03,1.645173E+03,1.159567E-01,1.453626E-01,1.380946E+03,1.071467E+03,7.168792E-02,9.467078E-02
02:10:00,9.398376E+02,2.299943E+03,4.879143E-02,2.032247E-01,2.221831E+03,1.650364E+03,1.153406E-01,1.458212E-01,1.380947E+03,9.972821E+02,7.168799E-02,8.811630E-02,2.233701E+03,1.635946E+03,1.159568E-01,1.445473E-01,1.380947E+03,1.062914E+03,7.168799E-02,9.391506E-02
02:20:00,9.398383E+02,2.295133E+03,4.879146E-02,2.027997E-01,2.221833E+03,1.641212E+03,1.153407E-01,1.450125E-01,1.380948E+03,9.913099E+02,7.168805E-02,8.758863E-02,2.233703E+03,1.626988E+03,1.159569E-01,1.437558E-01,1.380948E+03,1.054638E+03,7.168805E-02,9.318388E-02
02:30:00,9.398389E+02,2.290434E+03,4.879149E-02,2.023845E-01,2.221835E+03,1.632317E+03,1.153408E-01,1.442266E-01,1.380949E+03,9.855063E+02,7.168812E-02,8.707585E-02,2.233705E+03,1.618294E+03,1.159570E-01,1.429877E-01,1.380949E+03,1.046631E+03,7.168812E-02,9.247640E-02
02:40:00,9.398395E+02,2.285844E+03,4.879152E-02,2.019790E-01,2.221836E+03,1.623676E+03,1.153409E-01,1.434632E-01,1.380951E+03,9.798693E+02,7.168818E-02,8.657781E-02,2.233707E+03,1.609861E+03,1.159571E-01,1.422426E-01,1.380951E+03,1.038883E+03,7.168818E-02,9.179187E-02
02:50:00,9.398400E+02,2.281361E+03,4.879155E-02,2.015829E-01,2.221838E+03,1.615287E+03,1.153410E-01,1.427220E-01,1.380952E+03,9.743971E+02,7.168824E-02,8.609431E-02,2.233708E+03,1.601685E+03,1.159572E-01,1.415202E-01,1.380952E+03,1.031388E+03,7.168824E-02,9.112961E-02
03:00:00,9.398406E+02,2.276982E+03,4.879158E-02,2.011960E-01,2.221840E+03,1.607146E+03,1.153411E-01,1.420027E-01,1.380953E+03,9.690876E+02,7.168829E-02,8.562520E-02,2.233710E+03,1.593762E+03,1.159573E-01,1.408202E-01,1.380953E+03,1.024137E+03,7.168829E-02,9.048902E-02
03:10:00,9.398411E+02,2.272707E+03,4.879161E-02,2.008183E-01,2.221841E+03,1.599180E+03,1.153411E-01,1.412989E-01,1.380954E+03,9.638954E+02,7.168835E-02,8.516645E-02,2.233712E+03,1.586017E+03,1.159574E-01,1.401359E-01,1.380954E+03,1.017083E+03,7.168835E-02,8.986570E-02
03:20:00,9.398417E+02,2.268531E+03,4.879164E-02,2.004493E-01,2.221843E+03,1.591386E+03,1.153412E-01,1.406102E-01,1.380955E+03,9.588181E+02,7.168840E-02,8.471785E-02,2.233713E+03,1.578444E+03,1.159574E-01,1.394668E-01,1.380955E+03,1.010217E+03,7.168840E-02,8.925906E-02
03:30:00,9.398422E+02,2.264452E+03,4.879166E-02,2.000889E-01,2.221844E+03,1.583756E+03,1.153413E-01,1.399361E-01,1.380956E+03,9.538520E+02,7.168846E-02,8.427907E-02,2.233715E+03,1.571038E+03,1.159575E-01,1.388124E-01,1.380956E+03,1.003531E+03,7.168846E-02,8.866840E-02
03:40:00,9.398427E+02,2.260466E+03,4.879169E-02,1.997367E-01,2.221846E+03,1.576285E+03,1.153414E-01,1.392760E-01,1.380957E+03,9.489928E+02,7.168851E-02,8.384975E-02,2.233716E+03,1.563791E+03,1.159576E-01,1.381721E-01,1.380957E+03,9.970195E+02,7.168851E-02,8.809305E-02
03:50:00,9.398432E+02,2.256569E+03,4.879171E-02,1.993924E-01,2.221847E+03,1.568967E+03,1.153415E-01,1.386294E-01,1.380958E+03,9.442364E+02,7.168856E-02,8.342950E-02,2.233718E+03,1.556695E+03,1.159577E-01,1.375452E-01,1.380958E+03,9.906732E+02,7.168856E-02,8.753233E-02
04:00:00,9.398436E+02,2.252758E+03,4.879174E-02,1.990557E-01,2.221849E+03,1.561794E+03,1.153415E-01,1.379957E-01,1.380959E+03,9.395785E+02,7.168861E-02,8.301796E-02,2.233719E+03,1.549745E+03,1.159577E-01,1.369311E-01,1.380959E+03,9.844852E+02,7.168861E-02,8.698559E-02
04:10:00,9.398441E+02,2.249028E+03,4.879176E-02,1.987261E-01,2.221850E+03,1.554832E+03,1.153416E-01,1.373806E-01,1.380960E+03,9.350590E+02,7.168865E-02,8.261864E-02,2.233720E+03,1.543006E+03,1.159578E-01,1.363357E-01,1.380960E+03,9.784921E+02,7.168865E-02,8.645608E-02
04:20:00,9.398445E+02,2.245376E+03,4.879179E-02,1.984035E-01,2.221851E+03,1.548075E+03,1.153417E-01,1.367836E-01,1.380961E+03,9.306736E+02,7.168870E-02,8.223117E-02,2.233722E+03,1.536473E+03,1.159579E-01,1.357584E-01,1.380961E+03,9.726871E+02,7.168870E-02,8.594318E-02
04:30:00,9.398450E+02,2.241802E+03,4.879181E-02,1.980877E-01,2.221853E+03,1.541521E+03,1.153417E-01,1.362044E-01,1.380962E+03,9.264202E+02,7.168874E-02,8.185537E-02,2.233723E+03,1.530142E+03,1.159579E-01,1.351991E-01,1.380962E+03,9.670658E+02,7.168874E-02,8.544652E-02
04:40:00,9.398454E+02,2.238302E+03,4.879183E-02,1.977785E-01,2.221854E+03,1.535166E+03,1.153418E-01,1.356430E-01,1.380962E+03,9.222970E+02,7.168879E-02,8.149107E-02,2.233724E+03,1.524011E+03,1.159580E-01,1.346574E-01,1.380962E+03,9.616240E+02,7.168879E-02,8.496572E-02
04:50:00,9.398458E+02,2.234877E+03,4.879185E-02,1.974758E-01,2.221855E+03,1.529008E+03,1.153419E-01,1.350989E-01,1.380963E+03,9.183021E+02,7.168883E-02,8.113811E-02,2.233725E+03,1.518077E+03,1.159581E-01,1.341331E-01,1.380963E+03,9.563576E+02,7.168883E-02,8.450041E-02
05:00:00,9.398462E+02,2.231567E+03,4.879187E-02,1.971833E-01,2.221856E+03,1.524290E+03,1.153419E-01,1.346820E-01,1.380964E+03,9.173835E+02,7.168887E-02,8.105695E-02,2.233726E+03,1.515036E+03,1.159581E-01,1.338644E-01,1.380964E+03,9.519380E+02,7.168887E-02,8.410993E-02
05:10:00,9.398466E+02,2.228568E+03,4.879189E-02,1.969184E-01,2.221858E+03,1.521547E+03,1.153420E-01,1.344397E-01,1.380965E+03,9.247531E+02,7.168891E-02,8.170815E-02,2.233728E+03,1.518136E+03,1.159582E-01,1.341384E-01,1.380965E+03,9.486707E+02,7.168891E-02,8.382126E-02
05:20:00,9.398470E+02,2.226239E+03,4.879191E-02,1.967127E-01,2.221859E+03,1.521044E+03,1.153420E-01,1.343953E-01,1.380966E+03,9.428321E+02,7.168895E-02,8.330566E-02,2.233729E+03,1.524660E+03,1.159582E-01,1.347149E-01,1.380966E+03,9.466980E+02,7.168895E-02,8.364699E-02
05:30:00,9.398474E+02,2.224974E+03,4.879193E-02,1.966009E-01,2.221860E+03,1.523419E+03,1.153421E-01,1.346052E-01,1.380966E+03,9.766991E+02,7.168899E-02,8.629821E-02,2.233730E+03,1.537546E+03,1.159583E-01,1.358536E-01,1.380966E+03,9.463547E+02,7.168899E-02,8.361669E-02
05:40:00,9.398478E+02,2.224978E+03,4.879195E-02,1.966004E-01,2.221861E+03,1.526439E+03,1.153422E-01,1.348717E-01,1.380967E+03,1.024659E+03,7.168902E-02,9.053574E-02,2.233731E+03,1.553170E+03,1.159584E-01,1.372337E-01,1.380967E+03,9.477011E+02,7.168902E-02,8.373544E-02
05:50:00,9.398481E+02,2.226682E+03,4.879197E-02,1.967491E-01,2.221862E+03,1.532244E+03,1.153422E-01,1.353837E-01,1.380968E+03,1.086720E+03,7.168906E-02,9.601877E-02,2.233732E+03,1.572532E+03,1.159584E-01,1.389437E-01,1.380968E+03,9.508604E+02,7.168906E-02,8.401410E-02
06:00:00,9.398485E+02,2.230180E+03,4.879199E-02,1.970558E-01,2.221863E+03,1.539846E+03,1.153423E-01,1.360542E-01,1.380968E+03,1.162418E+03,7.168910E-02,1.027065E-01,2.233733E+03,1.592565E+03,1.159585E-01,1.407125E-01,1.380968E+03,9.537064E+02,7.168910E-02,8.426490E-02
06:10:00,9.398489E+02,2.235500E+03,4.879201E-02,1.975231E-01,2.221864E+03,1.549448E+03,1.153423E-01,1.369013E-01,1.380969E+03,1.247653E+03,7.168913E-02,1.102366E-01,2.233734E+03,1.607383E+03,1.159585E-01,1.420204E-01,1.380969E+03,9.571550E+02,7.168913E-02,8.456886E-02
06:20:00,9.398492E+02,2.242282E+03,4.879203E-02,1.981193E-01,2.221865E+03,1.560911E+03,1.153424E-01,1.379126E-01,1.380970E+03,1.340103E+03,7.168916E-02,1.184039E-01,2.233735E+03,1.620712E+03,1.159586E-01,1.431964E-01,1.380970E+03,9.610504E+02,7.168916E-02,8.491217E-02
06:30:00,9.398495E+02,2.250203E+03,4.879204E-02,1.988159E-01,2.221866E+03,1.571411E+03,1.153424E-01,1.388387E-01,1.380970E+03,1.434682E+03,7.168920E-02,1.267590E-01,2.233736E+03,1.629886E+03,1.159586E-01,1.440052E-01,1.380970E+03,9.653354E+02,7.168920E-02,8.528986E-02
06:40:00,9.398499E+02,2.259005E+03,4.879206E-02,1.995913E-01,2.221867E+03,1.585788E+03,1.153425E-01,1.401078E-01,1.380971E+03,1.534786E+03,7.168923E-02,1.356024E-01,2.233737E+03,1.639365E+03,1.159587E-01,1.448415E-01,1.380971E+03,9.704326E+02,7.168923E-02,8.573954E-02
06:50:00,9.398502E+02,2.268209E+03,4.879208E-02,2.004031E-01,2.221868E+03,1.602124E+03,1.153425E-01,1.415504E-01,1.380971E+03,1.638897E+03,7.168926E-02,1.448001E-01,2.233738E+03,1.647776E+03,1.159587E-01,1.455838E-01,1.380971E+03,9.761495E+02,7.168926E-02,8.624424E-02
07:00:00,9.398505E+02,2.277577E+03,4.879209E-02,2.012301E-01,2.221868E+03,1.620269E+03,1.153425E-01,1.431531E-01,1.380972E+03,1.743629E+03,7.168929E-02,1.540528E-01,2.233738E+03,1.655648E+03,1.159587E-01,1.462789E-01,1.380972E+03,9.839908E+02,7.168929E-02,8.693682E-02
07:10:00,9.398508E+02,2.286726E+03,4.879211E-02,2.020377E-01,2.186178E+03,1.643386E+03,1.134898E-01,1.451952E-01,1.357179E+03,1.849868E+03,7.045412E-02,1.634388E-01,2.198048E+03,1.670050E+03,1.141060E-01,1.475510E-01,1.357179E+03,9.955162E+02,7.045412E-02,8.795490E-02
07:20:00,9.398511E+02,2.295604E+03,4.879212E-02,2.028216E-01,2.150469E+03,1.667791E+03,1.116361E-01,1.473513E-01,1.333372E+03,1.953196E+03,6.921832E-02,1.725676E-01,2.162339E+03,1.686566E+03,1.122523E-01,1.490100E-01,1.333372E+03,1.008239E+03,6.921832E-02,8.907885E-02
07:30:00,9.398513E+02,2.304162E+03,4.879214E-02,2.035773E-01,2.114755E+03,1.693259E+03,1.097822E-01,1.496012E-01,1.309563E+03,2.051721E+03,6.798241E-02,1.812721E-01,2.126625E+03,1.705617E+03,1.103984E-01,1.506930E-01,1.309563E+03,1.022001E+03,6.798241E-02,9.029471E-02
07:40:00,9.398514E+02,2.312684E+03,4.879214E-02,2.043298E-01,2.079025E+03,1.719067E+03,1.079276E-01,1.518812E-01,1.285743E+03,2.142663E+03,6.674600E-02,1.893067E-01,2.090896E+03,1.726596E+03,1.085438E-01,1.525463E-01,1.285743E+03,1.036456E+03,6.674600E-02,9.157171E-02
07:50:00,9.398513E+02,2.321380E+03,4.879214E-02,2.050976E-01,2.043283E+03,1.745381E+03,1.060724E-01,1.542060E-01,1.261915E+03,2.226517E+03,6.550920E-02,1.967151E-01,2.055154E+03,1.749916E+03,1.066886E-01,1.546066E-01,1.261915E+03,1.051757E+03,6.550920E-02,9.292352E-02
08:00:00,9.398508E+02,2.330589E+03,4.879211E-02,2.059107E-01,2.007529E+03,1.772197E+03,1.042166E-01,1.565750E-01,1.238079E+03,2.303084E+03,6.427206E-02,2.034796E-01,2.019400E+03,1.775520E+03,1.048329E-01,1.568685E-01,1.238079E+03,1.067963E+03,6.427206E-02,9.435527E-02
08:10:00,9.398499E+02,2.340651E+03,4.879207E-02,2.067994E-01,2.007456E+03,1.795671E+03,1.042132E-01,1.586488E-01,1.238031E+03,2.369181E+03,6.426981E-02,2.093192E-01,2.019327E+03,1.799061E+03,1.048295E-01,1.589483E-01,1.238031E+03,1.082390E+03,6.426981E-02,9.562988E-02
08:20:00,9.398485E+02,2.351775E+03,4.879199E-02,2.077820E-01,2.007394E+03,1.819402E+03,1.042103E-01,1.607455E-01,1.237990E+03,2.427761E+03,6.426792E-02,2.144946E-01,2.019265E+03,1.824017E+03,1.048266E-01,1.611532E-01,1.237990E+03,1.096096E+03,6.426792E-02,9.684080E-02
08:30:00,9.398465E+02,2.364063E+03,4.879189E-02,2.088676E-01,2.007328E+03,1.845833E+03,1.042072E-01,1.630807E-01,1.237947E+03,2.479258E+03,6.426588E-02,2.190444E-01,2.019199E+03,1.852374E+03,1.048235E-01,1.636587E-01,1.237947E+03,1.110088E+03,6.426588E-02,9.807702E-02
08:40:00,9.398440E+02,2.377418E+03,4.879176E-02,2.100476E-01,2.007271E+03,1.873135E+03,1.042045E-01,1.654930E-01,1.237909E+03,2.523268E+03,6.426411E-02,2.229326E-01,2.019142E+03,1.882150E+03,1.048208E-01,1.662894E-01,1.237909E+03,1.124537E+03,6.426411E-02,9.935364E-02
08:50:00,9.398411E+02,2.391706E+03,4.879161E-02,2.113100E-01,2.007220E+03,1.900937E+03,1.042021E-01,1.679494E-01,1.237876E+03,2.559253E+03,6.426253E-02,2.261119E-01,2.019091E+03,1.912891E+03,1.048183E-01,1.690056E-01,1.237876E+03,1.139423E+03,6.426253E-02,1.006689E-01
09:00:00,9.398379E+02,2.406768E+03,4.879144E-02,2.126407E-01,2.007175E+03,1.930082E+03,1.041999E-01,1.705245E-01,1.237846E+03,2.585668E+03,6.426110E-02,2.284456E-01,2.019046E+03,1.945259E+03,1.048162E-01,1.718654E-01,1.237846E+03,1.155168E+03,6.426110E-02,1.020601E-01
09:10:00,9.398344E+02,2.422461E+03,4.879126E-02,2.140272E-01,2.007134E+03,1.959921E+03,1.041979E-01,1.731608E-01,1.237819E+03,2.599861E+03,6.425981E-02,2.296995E-01,2.019006E+03,1.978432E+03,1.048142E-01,1.747963E-01,1.237819E+03,1.171340E+03,6.425981E-02,1.034888E-01
09:20:00,9.398308E+02,2.438659E+03,4.879107E-02,2.154584E-01,2.007098E+03,1.990395E+03,1.041962E-01,1.758534E-01,1.237796E+03,2.600927E+03,6.425866E-02,2.297938E-01,2.018970E+03,2.012133E+03,1.048125E-01,1.777740E-01,1.237796E+03,1.189334E+03,6.425866E-02,1.050788E-01
09:30:00,9.398272E+02,2.455186E+03,4.879088E-02,2.169190E-01,2.007066E+03,2.021229E+03,1.041946E-01,1.785778E-01,1.237774E+03,2.588585E+03,6.425762E-02,2.287036E-01,2.018937E+03,2.043569E+03,1.048109E-01,1.805516E-01,1.237774E+03,1.208017E+03,6.425762E-02,1.067295E-01
09:40:00,9.398235E+02,2.471875E+03,4.879069E-02,2.183934E-01,2.007038E+03,2.052715E+03,1.041932E-01,1.813597E-01,1.237756E+03,2.562865E+03,6.425669E-02,2.264311E-01,2.018909E+03,2.074405E+03,1.048095E-01,1.832760E-01,1.237756E+03,1.227076E+03,6.425669E-02,1.084135E-01
09:50:00,9.398200E+02,2.488650E+03,4.879051E-02,2.198757E-01,2.007012E+03,2.085045E+03,1.041920E-01,1.842162E-01,1.237739E+03,2.524124E+03,6.425585E-02,2.230084E-01,2.018883E+03,2.104968E+03,1.048082E-01,1.859765E-01,1.237739E+03,1.246432E+03,6.425585E-02,1.101237E-01
10:00:00,9.398165E+02,2.505385E+03,4.879033E-02,2.213545E-01,2.006989E+03,2.117954E+03,1.041908E-01,1.871239E-01,1.237724E+03,2.474125E+03,6.425511E-02,2.185911E-01,2.018860E+03,2.134419E+03,1.048071E-01,1.885787E-01,1.237724E+03,1.265529E+03,6.425511E-02,1.118111E-01
10:10:00,9.398131E+02,2.522019E+03,4.879015E-02,2.228247E-01,2.006969E+03,2.152366E+03,1.041898E-01,1.901647E-01,1.237710E+03,2.416131E+03,6.425443E-02,2.134675E-01,2.018840E+03,2.163265E+03,1.048061E-01,1.911276E-01,1.237710E+03,1.284387E+03,6.425443E-02,1.134774E-01
10:20:00,9.398098E+02,2.538425E+03,4.878998E-02,2.242746E-01,2.006951E+03,2.188559E+03,1.041889E-01,1.933628E-01,1.237698E+03,2.352334E+03,6.425383E-02,2.078313E-01,2.018822E+03,2.191597E+03,1.048052E-01,1.936311E-01,1.237698E+03,1.303125E+03,6.425383E-02,1.151332E-01
10:30:00,9.398067E+02,2.554600E+03,4.878982E-02,2.257040E-01,2.006934E+03,2.227002E+03,1.041881E-01,1.967595E-01,1.237687E+03,2.284906E+03,6.425329E-02,2.018741E-01,2.018806E+03,2.219442E+03,1.048044E-01,1.960915E-01,1.237687E+03,1.321733E+03,6.425329E-02,1.167773E-01
10:40:00,9.398037E+02,2.570530E+03,4.878967E-02,2.271118E-01,2.006920E+03,2.267493E+03,1.041874E-01,2.003373E-01,1.237678E+03,2.216310E+03,6.425281E-02,1.958138E-01,2.018791E+03,2.246812E+03,1.048037E-01,1.985100E-01,1.237678E+03,1.340167E+03,6.425281E-02,1.184061E-01
10:50:00,9.398009E+02,2.586202E+03,4.878952E-02,2.284968E-01,2.006907E+03,2.309894E+03,1.041867E-01,2.040838E-01,1.237669E+03,2.149107E+03,6.425237E-02,1.898765E-01,2.018778E+03,2.273704E+03,1.048030E-01,2.008862E-01,1.237669E+03,1.358382E+03,6.425237E-02,1.200156E-01
11:00:00,9.397983E+02,2.601614E+03,4.878938E-02,2.298588E-01,2.006895E+03,2.353522E+03,1.041861E-01,2.079387E-01,1.237661E+03,2.086044E+03,6.425198E-02,1.843051E-01,2.018766E+03,2.300111E+03,1.048024E-01,2.032196E-01,1.237661E+03,1.376340E+03,6.425198E-02,1.216024E-01
