Time,CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
02:50:00,6.262592E+02,2.655774E+03,3.251209E-02,2.346625E-01,1.469484E+03,2.215813E+03,7.628639E-02,1.957782E-01,9.297393E+02,1.350850E+03,4.826614E-02,1.193536E-01,1.475704E+03,2.215754E+03,7.660929E-02,1.957730E-01,9.305692E+02,1.394168E+03,4.830922E-02,1.231809E-01
03:00:00,6.262595E+02,2.650991E+03,3.251210E-02,2.342399E-01,1.469485E+03,2.206182E+03,7.628643E-02,1.949273E-01,9.297399E+02,1.344371E+03,4.826617E-02,1.187812E-01,1.475705E+03,2.206203E+03,7.660934E-02,1.949292E-01,9.305697E+02,1.386400E+03,4.830925E-02,1.224945E-01
03:10:00,6.262598E+02,2.646327E+03,3.251211E-02,2.338278E-01,1.469486E+03,2.196771E+03,7.628647E-02,1.940958E-01,9.297404E+02,1.338045E+03,4.826619E-02,1.182223E-01,1.475706E+03,2.196883E+03,7.660938E-02,1.941056E-01,9.305702E+02,1.378852E+03,4.830927E-02,1.218277E-01
03:20:00,6.262600E+02,2.641779E+03,3.251213E-02,2.334260E-01,1.469487E+03,2.187577E+03,7.628651E-02,1.932835E-01,9.297409E+02,1.331870E+03,4.826622E-02,1.176767E-01,1.475707E+03,2.187786E+03,7.660942E-02,1.933019E-01,9.305707E+02,1.371517E+03,4.830930E-02,1.211796E-01
03:30:00,6.262603E+02,2.637344E+03,3.251214E-02,2.330341E-01,1.469487E+03,2.178592E+03,7.628655E-02,1.924896E-01,9.297414E+02,1.325839E+03,4.826625E-02,1.171438E-01,1.475707E+03,2.178905E+03,7.660946E-02,1.925172E-01,9.305712E+02,1.364386E+03,4.830933E-02,1.205495E-01
03:40:00,6.262605E+02,2.633017E+03,3.251215E-02,2.326518E-01,1.469488E+03,2.169808E+03,7.628659E-02,1.917136E-01,9.297419E+02,1.319948E+03,4.826627E-02,1.166233E-01,1.475708E+03,2.170230E+03,7.660949E-02,1.917508E-01,9.305717E+02,1.357449E+03,4.830935E-02,1.199366E-01
03:50:00,6.262607E+02,2.628793E+03,3.251216E-02,2.322786E-01,1.469489E+03,2.161216E+03,7.628663E-02,1.909544E-01,9.297423E+02,1.314190E+03,4.826629E-02,1.161146E-01,1.475709E+03,2.161752E+03,7.660953E-02,1.910018E-01,9.305722E+02,1.350696E+03,4.830937E-02,1.193400E-01
04:00:00,6.262610E+02,2.624666E+03,3.251217E-02,2.319140E-01,1.469489E+03,2.152807E+03,7.628666E-02,1.902114E-01,9.297428E+02,1.308560E+03,4.826632E-02,1.156172E-01,1.475709E+03,2.153461E+03,7.660956E-02,1.902692E-01,9.305726E+02,1.344118E+03,4.830940E-02,1.187588E-01
04:10:00,6.262612E+02,2.620634E+03,3.251219E-02,2.315577E-01,1.469490E+03,2.144656E+03,7.628669E-02,1.894912E-01,9.297432E+02,1.303103E+03,4.826634E-02,1.151351E-01,1.475710E+03,2.145432E+03,7.660960E-02,1.895598E-01,9.305730E+02,1.337757E+03,4.830942E-02,1.181968E-01
04:20:00,6.262614E+02,2.616691E+03,3.251220E-02,2.312094E-01,1.469491E+03,2.136752E+03,7.628673E-02,1.887929E-01,9.297436E+02,1.297813E+03,4.826636E-02,1.146676E-01,1.475711E+03,2.137655E+03,7.660963E-02,1.888727E-01,9.305734E+02,1.331604E+03,4.830944E-02,1.176532E-01
04:30:00,6.262616E+02,2.612836E+03,3.251221E-02,2.308687E-01,1.469491E+03,2.129092E+03,7.628676E-02,1.881161E-01,9.297440E+02,1.292686E+03,4.826638E-02,1.142146E-01,1.475711E+03,2.130125E+03,7.660966E-02,1.882074E-01,9.305738E+02,1.325653E+03,4.830946E-02,1.171274E-01
04:40:00,6.262618E+02,2.609065E+03,3.251222E-02,2.305355E-01,1.469492E+03,2.121671E+03,7.628679E-02,1.874604E-01,9.297444E+02,1.287719E+03,4.826640E-02,1.137758E-01,1.475712E+03,2.122838E+03,7.660969E-02,1.875635E-01,9.305742E+02,1.319898E+03,4.830948E-02,1.166189E-01
04:50:00,6.262620E+02,2.605377E+03,3.251223E-02,2.302097E-01,1.469492E+03,2.114486E+03,7.628682E-02,1.868256E-01,9.297447E+02,1.282909E+03,4.826642E-02,1.133508E-01,1.475712E+03,2.115789E+03,7.660972E-02,1.869407E-01,9.305746E+02,1.314334E+03,4.830950E-02,1.161273E-01
05:00:00,6.262622E+02,2.601771E+03,3.251224E-02,2.298911E-01,1.469493E+03,2.107533E+03,7.628685E-02,1.862113E-01,9.297451E+02,1.278254E+03,4.826644E-02,1.129395E-01,1.475713E+03,2.108976E+03,7.660975E-02,1.863387E-01,9.305749E+02,1.308957E+03,4.830952E-02,1.156523E-01
05:10:00,6.262624E+02,2.598247E+03,3.251225E-02,2.295797E-01,1.469493E+03,2.101060E+03,7.628687E-02,1.856394E-01,9.297455E+02,1.273906E+03,4.826646E-02,1.125554E-01,1.475713E+03,2.102648E+03,7.660978E-02,1.857797E-01,9.305753E+02,1.303920E+03,4.830954E-02,1.152072E-01
05:20:00,6.262625E+02,2.594808E+03,3.251226E-02,2.292758E-01,1.469494E+03,2.095067E+03,7.628690E-02,1.851099E-01,9.297458E+02,1.269865E+03,4.826647E-02,1.121984E-01,1.475714E+03,2.096809E+03,7.660980E-02,1.852638E-01,9.305756E+02,1.299229E+03,4.830955E-02,1.147928E-01
05:30:00,6.262627E+02,2.591462E+03,3.251227E-02,2.289802E-01,1.469495E+03,2.089566E+03,7.628693E-02,1.846238E-01,9.297461E+02,1.266139E+03,4.826649E-02,1.118691E-01,1.475714E+03,2.091472E+03,7.660983E-02,1.847923E-01,9.305760E+02,1.294876E+03,4.830957E-02,1.144082E-01
05:40:00,6.262629E+02,2.588229E+03,3.251227E-02,2.286946E-01,1.469495E+03,2.085120E+03,7.628695E-02,1.842310E-01,9.297464E+02,1.263151E+03,4.826651E-02,1.116051E-01,1.475715E+03,2.087220E+03,7.660985E-02,1.844166E-01,9.305763E+02,1.291168E+03,4.830959E-02,1.140806E-01
05:50:00,6.262631E+02,2.585140E+03,3.251228E-02,2.284217E-01,1.469495E+03,2.082162E+03,7.628698E-02,1.839697E-01,9.297468E+02,1.263045E+03,4.826652E-02,1.115958E-01,1.475715E+03,2.085515E+03,7.660988E-02,1.842660E-01,9.305766E+02,1.288334E+03,4.830960E-02,1.138302E-01
06:00:00,6.262632E+02,2.582331E+03,3.251229E-02,2.281734E-01,1.469496E+03,2.081178E+03,7.628700E-02,1.838828E-01,9.297471E+02,1.270183E+03,4.826654E-02,1.122265E-01,1.475716E+03,2.088666E+03,7.660990E-02,1.845444E-01,9.305769E+02,1.286638E+03,4.830962E-02,1.136803E-01
06:10:00,6.262634E+02,2.580030E+03,3.251230E-02,2.279701E-01,1.469496E+03,2.082716E+03,7.628702E-02,1.840187E-01,9.297474E+02,1.285780E+03,4.826656E-02,1.136046E-01,1.475716E+03,2.097813E+03,7.660992E-02,1.853527E-01,9.305772E+02,1.286379E+03,4.830964E-02,1.136575E-01
06:20:00,6.262635E+02,2.578340E+03,3.251231E-02,2.278199E-01,1.469497E+03,2.087049E+03,7.628705E-02,1.844012E-01,9.297476E+02,1.310922E+03,4.826657E-02,1.158259E-01,1.475717E+03,2.108991E+03,7.660995E-02,1.863399E-01,9.305775E+02,1.287665E+03,4.830965E-02,1.137708E-01
06:30:00,6.262637E+02,2.577677E+03,3.251232E-02,2.277595E-01,1.469497E+03,2.094581E+03,7.628707E-02,1.850657E-01,9.297479E+02,1.345078E+03,4.826658E-02,1.188432E-01,1.475717E+03,2.123882E+03,7.660997E-02,1.876547E-01,9.305778E+02,1.290711E+03,4.830967E-02,1.140395E-01
06:40:00,6.262638E+02,2.578195E+03,3.251232E-02,2.278027E-01,1.469498E+03,2.105066E+03,7.628709E-02,1.859909E-01,9.297482E+02,1.390109E+03,4.826660E-02,1.228212E-01,1.475718E+03,2.141717E+03,7.660999E-02,1.892293E-01,9.305780E+02,1.295345E+03,4.830968E-02,1.144482E-01
06:50:00,6.262640E+02,2.580170E+03,3.251233E-02,2.279745E-01,1.469498E+03,2.115713E+03,7.628711E-02,1.869302E-01,9.297485E+02,1.443011E+03,4.826661E-02,1.274945E-01,1.475718E+03,2.161248E+03,7.661001E-02,1.909534E-01,9.305783E+02,1.301515E+03,4.830969E-02,1.149926E-01
07:00:00,6.262641E+02,2.583576E+03,3.251234E-02,2.282723E-01,1.469498E+03,2.128188E+03,7.628713E-02,1.880309E-01,9.297487E+02,1.503696E+03,4.826663E-02,1.328552E-01,1.475718E+03,2.178364E+03,7.661003E-02,1.924641E-01,9.305786E+02,1.309287E+03,4.830971E-02,1.156784E-01
07:10:00,6.262643E+02,2.588391E+03,3.251235E-02,2.286944E-01,1.452961E+03,2.134584E+03,7.542863E-02,1.885943E-01,9.187240E+02,1.564502E+03,4.769429E-02,1.382265E-01,1.459181E+03,2.184726E+03,7.575153E-02,1.930245E-01,9.195539E+02,1.312946E+03,4.773737E-02,1.160007E-01
07:20:00,6.262644E+02,2.594601E+03,3.251235E-02,2.292405E-01,1.436418E+03,2.142961E+03,7.456979E-02,1.893331E-01,9.076947E+02,1.629573E+03,4.712173E-02,1.439748E-01,1.442638E+03,2.192531E+03,7.489270E-02,1.937127E-01,9.085246E+02,1.316216E+03,4.716481E-02,1.162889E-01
07:30:00,6.262645E+02,2.601964E+03,3.251236E-02,2.298896E-01,1.419873E+03,2.153279E+03,7.371091E-02,1.902441E-01,8.966647E+02,1.699562E+03,4.654914E-02,1.501580E-01,1.426093E+03,2.200405E+03,7.403381E-02,1.944076E-01,8.974945E+02,1.320175E+03,4.659222E-02,1.166383E-01
07:40:00,6.262646E+02,2.610313E+03,3.251236E-02,2.306262E-01,1.403322E+03,2.165482E+03,7.285175E-02,1.913217E-01,8.856309E+02,1.772097E+03,4.597637E-02,1.565663E-01,1.409542E+03,2.208870E+03,7.317466E-02,1.951551E-01,8.864608E+02,1.325073E+03,4.601945E-02,1.170709E-01
07:50:00,6.262646E+02,2.619447E+03,3.251237E-02,2.314322E-01,1.386767E+03,2.179468E+03,7.199237E-02,1.925570E-01,8.745942E+02,1.847506E+03,4.540345E-02,1.632285E-01,1.392987E+03,2.218107E+03,7.231528E-02,1.959707E-01,8.754240E+02,1.330944E+03,4.544653E-02,1.175893E-01
08:00:00,6.262646E+02,2.629415E+03,3.251236E-02,2.323122E-01,1.370208E+03,2.195231E+03,7.113280E-02,1.939494E-01,8.635546E+02,1.920708E+03,4.483039E-02,1.696957E-01,1.376428E+03,2.230436E+03,7.145571E-02,1.970598E-01,8.643844E+02,1.337447E+03,4.487347E-02,1.181637E-01
08:10:00,6.262644E+02,2.640228E+03,3.251235E-02,2.332670E-01,1.370183E+03,2.220561E+03,7.113155E-02,1.961872E-01,8.635374E+02,1.997484E+03,4.482955E-02,1.764788E-01,1.376403E+03,2.253429E+03,7.145446E-02,1.990911E-01,8.643672E+02,1.350175E+03,4.487264E-02,1.192883E-01
08:20:00,6.262641E+02,2.652081E+03,3.251234E-02,2.343142E-01,1.370160E+03,2.247431E+03,7.113046E-02,1.985614E-01,8.635224E+02,2.072086E+03,4.482883E-02,1.830700E-01,1.376380E+03,2.279322E+03,7.145338E-02,2.013789E-01,8.643522E+02,1.365524E+03,4.487191E-02,1.206444E-01
08:30:00,6.262636E+02,2.664975E+03,3.251231E-02,2.354529E-01,1.370136E+03,2.275658E+03,7.112926E-02,2.010552E-01,8.635059E+02,2.143690E+03,4.482803E-02,1.893961E-01,1.376356E+03,2.307911E+03,7.145218E-02,2.039047E-01,8.643357E+02,1.382358E+03,4.487110E-02,1.221317E-01
08:40:00,6.262629E+02,2.679126E+03,3.251228E-02,2.367028E-01,1.370113E+03,2.305767E+03,7.112818E-02,2.037152E-01,8.634910E+02,2.212916E+03,4.482730E-02,1.955122E-01,1.376334E+03,2.339522E+03,7.145109E-02,2.066974E-01,8.643208E+02,1.400767E+03,4.487038E-02,1.237581E-01
08:50:00,6.262622E+02,2.694613E+03,3.251224E-02,2.380712E-01,1.370093E+03,2.339892E+03,7.112717E-02,2.067303E-01,8.634773E+02,2.278488E+03,4.482663E-02,2.013055E-01,1.376313E+03,2.373393E+03,7.145009E-02,2.096901E-01,8.643071E+02,1.420420E+03,4.486971E-02,1.254945E-01
09:00:00,6.262613E+02,2.711469E+03,3.251219E-02,2.395606E-01,1.370074E+03,2.375584E+03,7.112623E-02,2.098839E-01,8.634646E+02,2.340025E+03,4.482601E-02,2.067425E-01,1.376294E+03,2.409012E+03,7.144915E-02,2.128373E-01,8.642944E+02,1.441407E+03,4.486909E-02,1.273489E-01
09:10:00,6.262603E+02,2.729538E+03,3.251214E-02,2.411570E-01,1.370056E+03,2.412273E+03,7.112536E-02,2.131256E-01,8.634528E+02,2.396813E+03,4.482543E-02,2.117598E-01,1.376276E+03,2.445593E+03,7.144828E-02,2.160694E-01,8.642826E+02,1.463355E+03,4.486851E-02,1.292880E-01
09:20:00,6.262592E+02,2.748635E+03,3.251208E-02,2.428441E-01,1.370040E+03,2.449789E+03,7.112455E-02,2.164401E-01,8.634419E+02,2.448261E+03,4.482489E-02,2.163051E-01,1.376260E+03,2.482706E+03,7.144747E-02,2.193483E-01,8.642717E+02,1.486101E+03,4.486797E-02,1.312977E-01
09:30:00,6.262581E+02,2.768637E+03,3.251203E-02,2.446113E-01,1.370025E+03,2.487999E+03,7.112380E-02,2.198159E-01,8.634319E+02,2.492605E+03,4.482439E-02,2.202228E-01,1.376245E+03,2.520245E+03,7.144672E-02,2.226649E-01,8.642616E+02,1.509546E+03,4.486747E-02,1.333690E-01
09:40:00,6.262570E+02,2.789386E+03,3.251197E-02,2.464447E-01,1.370011E+03,2.526176E+03,7.112311E-02,2.231891E-01,8.634226E+02,2.526913E+03,4.482394E-02,2.232540E-01,1.376231E+03,2.557566E+03,7.144602E-02,2.259624E-01,8.642524E+02,1.533259E+03,4.486701E-02,1.354642E-01
09:50:00,6.262558E+02,2.810676E+03,3.251191E-02,2.483259E-01,1.369998E+03,2.564639E+03,7.112246E-02,2.265875E-01,8.634141E+02,2.551445E+03,4.482351E-02,2.254215E-01,1.376218E+03,2.594989E+03,7.144538E-02,2.292689E-01,8.642439E+02,1.557365E+03,4.486659E-02,1.375942E-01
10:00:00,6.262547E+02,2.832308E+03,3.251185E-02,2.502371E-01,1.369986E+03,2.603687E+03,7.112187E-02,2.300375E-01,8.634062E+02,2.566042E+03,4.482312E-02,2.267112E-01,1.376206E+03,2.632459E+03,7.144479E-02,2.325795E-01,8.642360E+02,1.581783E+03,4.486620E-02,1.397515E-01
10:10:00,6.262535E+02,2.854196E+03,3.251179E-02,2.521712E-01,1.369975E+03,2.643012E+03,7.112133E-02,2.335121E-01,8.633990E+02,2.570634E+03,4.482277E-02,2.271169E-01,1.376195E+03,2.669905E+03,7.144425E-02,2.358881E-01,8.642288E+02,1.606430E+03,4.486584E-02,1.419292E-01
10:20:00,6.262523E+02,2.876198E+03,3.251173E-02,2.541153E-01,1.369965E+03,2.682427E+03,7.112082E-02,2.369946E-01,8.633924E+02,2.565288E+03,4.482244E-02,2.266448E-01,1.376185E+03,2.707212E+03,7.144374E-02,2.391844E-01,8.642222E+02,1.631199E+03,4.486551E-02,1.441177E-01
10:30:00,6.262512E+02,2.898229E+03,3.251167E-02,2.560623E-01,1.369955E+03,2.721812E+03,7.112036E-02,2.404748E-01,8.633864E+02,2.551592E+03,4.482213E-02,2.254350E-01,1.376176E+03,2.744300E+03,7.144328E-02,2.424616E-01,8.642161E+02,1.656001E+03,4.486521E-02,1.463092E-01
10:40:00,6.262501E+02,2.920110E+03,3.251161E-02,2.579960E-01,1.369947E+03,2.760970E+03,7.111993E-02,2.439348E-01,8.633808E+02,2.531247E+03,4.482185E-02,2.236377E-01,1.376167E+03,2.781022E+03,7.144285E-02,2.457064E-01,8.642106E+02,1.680710E+03,4.486493E-02,1.484925E-01
10:50:00,6.262490E+02,2.941784E+03,3.251156E-02,2.599113E-01,1.369939E+03,2.799779E+03,7.111954E-02,2.473639E-01,8.633757E+02,2.505530E+03,4.482160E-02,2.213658E-01,1.376159E+03,2.817312E+03,7.144246E-02,2.489129E-01,8.642055E+02,1.705246E+03,4.486468E-02,1.506604E-01
11:00:00,6.262480E+02,2.963187E+03,3.251150E-02,2.618026E-01,1.369932E+03,2.838108E+03,7.111918E-02,2.507505E-01,8.633710E+02,2.476012E+03,4.482136E-02,2.187580E-01,1.376152E+03,2.853098E+03,7.144210E-02,2.520749E-01,8.642008E+02,1.729530E+03,4.486444E-02,1.528062E-01
