Time,CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:TUCSON-DAVIS-MONTHAN.AFB_AZ_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:50:00,6.275988E+02,2.687403E+03,3.258163E-02,2.374571E-01,1.480075E+03,2.281186E+03,7.683622E-02,2.015542E-01,9.356003E+02,1.394728E+03,4.857040E-02,1.232304E-01,1.484074E+03,2.280914E+03,7.704378E-02,2.015301E-01,9.363056E+02,1.447649E+03,4.860702E-02,1.279061E-01
02:00:00,6.275991E+02,2.681847E+03,3.258165E-02,2.369662E-01,1.480076E+03,2.269610E+03,7.683628E-02,2.005314E-01,9.356010E+02,1.386944E+03,4.857044E-02,1.225427E-01,1.484075E+03,2.269334E+03,7.704384E-02,2.005070E-01,9.363064E+02,1.438037E+03,4.860706E-02,1.270568E-01
02:10:00,6.275995E+02,2.676424E+03,3.258166E-02,2.364871E-01,1.480078E+03,2.258357E+03,7.683633E-02,1.995372E-01,9.356017E+02,1.379379E+03,4.857047E-02,1.218743E-01,1.484076E+03,2.258097E+03,7.704390E-02,1.995141E-01,9.363070E+02,1.428750E+03,4.860709E-02,1.262363E-01
02:20:00,6.275998E+02,2.671131E+03,3.258168E-02,2.360194E-01,1.480079E+03,2.247428E+03,7.683639E-02,1.985715E-01,9.356023E+02,1.372032E+03,4.857051E-02,1.212251E-01,1.484077E+03,2.247200E+03,7.704395E-02,1.985513E-01,9.363077E+02,1.419782E+03,4.860713E-02,1.254439E-01
02:30:00,6.276001E+02,2.665967E+03,3.258169E-02,2.355631E-01,1.480080E+03,2.236820E+03,7.683644E-02,1.976343E-01,9.356029E+02,1.364900E+03,4.857054E-02,1.205950E-01,1.484078E+03,2.236639E+03,7.704400E-02,1.976182E-01,9.363083E+02,1.411121E+03,4.860716E-02,1.246787E-01
02:40:00,6.276003E+02,2.660929E+03,3.258171E-02,2.351180E-01,1.480080E+03,2.226529E+03,7.683648E-02,1.967250E-01,9.356035E+02,1.357982E+03,4.857057E-02,1.199838E-01,1.484079E+03,2.226408E+03,7.704404E-02,1.967143E-01,9.363089E+02,1.402759E+03,4.860719E-02,1.239399E-01
02:50:00,6.276006E+02,2.656016E+03,3.258172E-02,2.346839E-01,1.480081E+03,2.216551E+03,7.683653E-02,1.958434E-01,9.356041E+02,1.351275E+03,4.857060E-02,1.193912E-01,1.484079E+03,2.216505E+03,7.704409E-02,1.958394E-01,9.363095E+02,1.394687E+03,4.860722E-02,1.232268E-01
03:00:00,6.276009E+02,2.651226E+03,3.258174E-02,2.342607E-01,1.480082E+03,2.206884E+03,7.683657E-02,1.949893E-01,9.356046E+02,1.344776E+03,4.857063E-02,1.188170E-01,1.484080E+03,2.206923E+03,7.704413E-02,1.949928E-01,9.363100E+02,1.386898E+03,4.860725E-02,1.225385E-01
03:10:00,6.276012E+02,2.646555E+03,3.258175E-02,2.338480E-01,1.480083E+03,2.197437E+03,7.683661E-02,1.941546E-01,9.356052E+02,1.338430E+03,4.857066E-02,1.182563E-01,1.484081E+03,2.197572E+03,7.704417E-02,1.941666E-01,9.363105E+02,1.379329E+03,4.860727E-02,1.218698E-01
03:20:00,6.276014E+02,2.642001E+03,3.258176E-02,2.334456E-01,1.480084E+03,2.188207E+03,7.683665E-02,1.933391E-01,9.356057E+02,1.332234E+03,4.857068E-02,1.177089E-01,1.484082E+03,2.188446E+03,7.704421E-02,1.933602E-01,9.363110E+02,1.371973E+03,4.860730E-02,1.212199E-01
03:30:00,6.276017E+02,2.637559E+03,3.258178E-02,2.330532E-01,1.480084E+03,2.179186E+03,7.683669E-02,1.925421E-01,9.356062E+02,1.326184E+03,4.857071E-02,1.171743E-01,1.484083E+03,2.179535E+03,7.704425E-02,1.925729E-01,9.363115E+02,1.364822E+03,4.860733E-02,1.205881E-01
03:40:00,6.276019E+02,2.633226E+03,3.258179E-02,2.326703E-01,1.480085E+03,2.170368E+03,7.683673E-02,1.917630E-01,9.356066E+02,1.320273E+03,4.857073E-02,1.166521E-01,1.484083E+03,2.170832E+03,7.704429E-02,1.918040E-01,9.363120E+02,1.357865E+03,4.860735E-02,1.199734E-01
03:50:00,6.276021E+02,2.628995E+03,3.258180E-02,2.322965E-01,1.480086E+03,2.161741E+03,7.683676E-02,1.910007E-01,9.356071E+02,1.314496E+03,4.857075E-02,1.161417E-01,1.484084E+03,2.162325E+03,7.704432E-02,1.910524E-01,9.363125E+02,1.351092E+03,4.860737E-02,1.193750E-01
04:00:00,6.276023E+02,2.624863E+03,3.258181E-02,2.319314E-01,1.480087E+03,2.153297E+03,7.683680E-02,1.902547E-01,9.356075E+02,1.308847E+03,4.857078E-02,1.156426E-01,1.484085E+03,2.154005E+03,7.704436E-02,1.903173E-01,9.363129E+02,1.344494E+03,4.860740E-02,1.187920E-01
04:10:00,6.276026E+02,2.620824E+03,3.258182E-02,2.315745E-01,1.480087E+03,2.145113E+03,7.683683E-02,1.895316E-01,9.356079E+02,1.303372E+03,4.857080E-02,1.151588E-01,1.484085E+03,2.145948E+03,7.704439E-02,1.896054E-01,9.363133E+02,1.338114E+03,4.860742E-02,1.182284E-01
04:20:00,6.276028E+02,2.616876E+03,3.258183E-02,2.312257E-01,1.480088E+03,2.137178E+03,7.683686E-02,1.888305E-01,9.356083E+02,1.298064E+03,4.857082E-02,1.146898E-01,1.484086E+03,2.138145E+03,7.704442E-02,1.889160E-01,9.363137E+02,1.331943E+03,4.860744E-02,1.176831E-01
04:30:00,6.276030E+02,2.613014E+03,3.258185E-02,2.308845E-01,1.480088E+03,2.129488E+03,7.683690E-02,1.881511E-01,9.356087E+02,1.292920E+03,4.857084E-02,1.142353E-01,1.484087E+03,2.130590E+03,7.704445E-02,1.882485E-01,9.363141E+02,1.325975E+03,4.860746E-02,1.171558E-01
04:40:00,6.276032E+02,2.609238E+03,3.258186E-02,2.305508E-01,1.480089E+03,2.122037E+03,7.683693E-02,1.874928E-01,9.356091E+02,1.287936E+03,4.857086E-02,1.137950E-01,1.484087E+03,2.123278E+03,7.704448E-02,1.876024E-01,9.363145E+02,1.320203E+03,4.860748E-02,1.166458E-01
04:50:00,6.276034E+02,2.605544E+03,3.258187E-02,2.302245E-01,1.480090E+03,2.114824E+03,7.683696E-02,1.868554E-01,9.356095E+02,1.283111E+03,4.857088E-02,1.133687E-01,1.484088E+03,2.116206E+03,7.704451E-02,1.869776E-01,9.363149E+02,1.314623E+03,4.860750E-02,1.161528E-01
05:00:00,6.276036E+02,2.601933E+03,3.258188E-02,2.299054E-01,1.480090E+03,2.107844E+03,7.683698E-02,1.862388E-01,9.356099E+02,1.278441E+03,4.857090E-02,1.129561E-01,1.484088E+03,2.109371E+03,7.704454E-02,1.863737E-01,9.363152E+02,1.309231E+03,4.860752E-02,1.156764E-01
05:10:00,6.276037E+02,2.598403E+03,3.258188E-02,2.295935E-01,1.480091E+03,2.101349E+03,7.683701E-02,1.856649E-01,9.356102E+02,1.274081E+03,4.857092E-02,1.125709E-01,1.484089E+03,2.103024E+03,7.704457E-02,1.858129E-01,9.363156E+02,1.304180E+03,4.860754E-02,1.152302E-01
05:20:00,6.276039E+02,2.594958E+03,3.258189E-02,2.292892E-01,1.480091E+03,2.095337E+03,7.683704E-02,1.851337E-01,9.356105E+02,1.270030E+03,4.857093E-02,1.122129E-01,1.484089E+03,2.097170E+03,7.704459E-02,1.852957E-01,9.363159E+02,1.299469E+03,4.860755E-02,1.148140E-01
05:30:00,6.276041E+02,2.591608E+03,3.258190E-02,2.289931E-01,1.480092E+03,2.089821E+03,7.683706E-02,1.846464E-01,9.356109E+02,1.266295E+03,4.857095E-02,1.118829E-01,1.484090E+03,2.091821E+03,7.704462E-02,1.848231E-01,9.363163E+02,1.295104E+03,4.860757E-02,1.144283E-01
05:40:00,6.276043E+02,2.588370E+03,3.258191E-02,2.287070E-01,1.480092E+03,2.085366E+03,7.683709E-02,1.842528E-01,9.356112E+02,1.263302E+03,4.857097E-02,1.116185E-01,1.484090E+03,2.087562E+03,7.704464E-02,1.844468E-01,9.363166E+02,1.291389E+03,4.860759E-02,1.141001E-01
05:50:00,6.276044E+02,2.585277E+03,3.258192E-02,2.284337E-01,1.480093E+03,2.082405E+03,7.683711E-02,1.839912E-01,9.356115E+02,1.263197E+03,4.857098E-02,1.116092E-01,1.484091E+03,2.085857E+03,7.704467E-02,1.842962E-01,9.363169E+02,1.288551E+03,4.860760E-02,1.138494E-01
06:00:00,6.276046E+02,2.582463E+03,3.258193E-02,2.281852E-01,1.480093E+03,2.081424E+03,7.683714E-02,1.839045E-01,9.356118E+02,1.270351E+03,4.857100E-02,1.122414E-01,1.484091E+03,2.089021E+03,7.704469E-02,1.845758E-01,9.363172E+02,1.286856E+03,4.860762E-02,1.136996E-01
06:10:00,6.276048E+02,2.580159E+03,3.258194E-02,2.279816E-01,1.480094E+03,2.082973E+03,7.683716E-02,1.840414E-01,9.356121E+02,1.285984E+03,4.857102E-02,1.136227E-01,1.484092E+03,2.098195E+03,7.704472E-02,1.853864E-01,9.363175E+02,1.286602E+03,4.860764E-02,1.136771E-01
06:20:00,6.276049E+02,2.578467E+03,3.258195E-02,2.278312E-01,1.480094E+03,2.087326E+03,7.683718E-02,1.844256E-01,9.356124E+02,1.311180E+03,4.857103E-02,1.158487E-01,1.484092E+03,2.109413E+03,7.704474E-02,1.863772E-01,9.363178E+02,1.287906E+03,4.860765E-02,1.137922E-01
06:30:00,6.276051E+02,2.577803E+03,3.258195E-02,2.277706E-01,1.480094E+03,2.094893E+03,7.683721E-02,1.850933E-01,9.356127E+02,1.345409E+03,4.857105E-02,1.188725E-01,1.484092E+03,2.124356E+03,7.704476E-02,1.876966E-01,9.363181E+02,1.290971E+03,4.860766E-02,1.140624E-01
06:40:00,6.276052E+02,2.578320E+03,3.258196E-02,2.278138E-01,1.480095E+03,2.105409E+03,7.683723E-02,1.860212E-01,9.356130E+02,1.390532E+03,4.857106E-02,1.228586E-01,1.484093E+03,2.142253E+03,7.704478E-02,1.892766E-01,9.363183E+02,1.295625E+03,4.860768E-02,1.144730E-01
06:50:00,6.276054E+02,2.580296E+03,3.258197E-02,2.279856E-01,1.480095E+03,2.116108E+03,7.683725E-02,1.869651E-01,9.356132E+02,1.443542E+03,4.857107E-02,1.275414E-01,1.484093E+03,2.161848E+03,7.704480E-02,1.910065E-01,9.363186E+02,1.301820E+03,4.860769E-02,1.150195E-01
07:00:00,6.276055E+02,2.583704E+03,3.258198E-02,2.282836E-01,1.480096E+03,2.128636E+03,7.683727E-02,1.880704E-01,9.356135E+02,1.504347E+03,4.857109E-02,1.329128E-01,1.484094E+03,2.179055E+03,7.704482E-02,1.925251E-01,9.363189E+02,1.309621E+03,4.860771E-02,1.157079E-01
07:10:00,6.276057E+02,2.588523E+03,3.258198E-02,2.287061E-01,1.463559E+03,2.135097E+03,7.597877E-02,1.886396E-01,9.245888E+02,1.565279E+03,4.799875E-02,1.382952E-01,1.467557E+03,2.185477E+03,7.618632E-02,1.930908E-01,9.252942E+02,1.313315E+03,4.803537E-02,1.160333E-01
07:20:00,6.276058E+02,2.594737E+03,3.258199E-02,2.292525E-01,1.447015E+03,2.143553E+03,7.511993E-02,1.893854E-01,9.135595E+02,1.630482E+03,4.742620E-02,1.440551E-01,1.451013E+03,2.193338E+03,7.532749E-02,1.937840E-01,9.142649E+02,1.316628E+03,4.746282E-02,1.163253E-01
07:30:00,6.276059E+02,2.602105E+03,3.258200E-02,2.299020E-01,1.430470E+03,2.153957E+03,7.426105E-02,1.903039E-01,9.025295E+02,1.700605E+03,4.685360E-02,1.502502E-01,1.434468E+03,2.201269E+03,7.446860E-02,1.944840E-01,9.032349E+02,1.320638E+03,4.689022E-02,1.166792E-01
07:40:00,6.276060E+02,2.610460E+03,3.258200E-02,2.306392E-01,1.413919E+03,2.166270E+03,7.340189E-02,1.913913E-01,8.914957E+02,1.773281E+03,4.628083E-02,1.566709E-01,1.417917E+03,2.209796E+03,7.360945E-02,1.952369E-01,8.922011E+02,1.325595E+03,4.631745E-02,1.171169E-01
07:50:00,6.276060E+02,2.619601E+03,3.258200E-02,2.314458E-01,1.397364E+03,2.180369E+03,7.254251E-02,1.926365E-01,8.804589E+02,1.848834E+03,4.570791E-02,1.633458E-01,1.401362E+03,2.219106E+03,7.275007E-02,1.960590E-01,8.811643E+02,1.331531E+03,4.574453E-02,1.176411E-01
08:00:00,6.276060E+02,2.629577E+03,3.258200E-02,2.323265E-01,1.380805E+03,2.196264E+03,7.168293E-02,1.940407E-01,8.694192E+02,1.922177E+03,4.513485E-02,1.698255E-01,1.384803E+03,2.231493E+03,7.189049E-02,1.971532E-01,8.701246E+02,1.338107E+03,4.517147E-02,1.182221E-01
08:10:00,6.276058E+02,2.640399E+03,3.258199E-02,2.332821E-01,1.380779E+03,2.221733E+03,7.168167E-02,1.962908E-01,8.694020E+02,1.999095E+03,4.513401E-02,1.766211E-01,1.384778E+03,2.254581E+03,7.188924E-02,1.991929E-01,8.701074E+02,1.350913E+03,4.517063E-02,1.193535E-01
08:20:00,6.276054E+02,2.652263E+03,3.258197E-02,2.343302E-01,1.380757E+03,2.248750E+03,7.168058E-02,1.986779E-01,8.693869E+02,2.073837E+03,4.513328E-02,1.832247E-01,1.384755E+03,2.280582E+03,7.188815E-02,2.014902E-01,8.700922E+02,1.366343E+03,4.516990E-02,1.207168E-01
08:30:00,6.276049E+02,2.665168E+03,3.258195E-02,2.354700E-01,1.380732E+03,2.277129E+03,7.167937E-02,2.011851E-01,8.693703E+02,2.145579E+03,4.513247E-02,1.895631E-01,1.384731E+03,2.309291E+03,7.188695E-02,2.040266E-01,8.700757E+02,1.383262E+03,4.516909E-02,1.222115E-01
08:40:00,6.276043E+02,2.679331E+03,3.258191E-02,2.367210E-01,1.380710E+03,2.307398E+03,7.167828E-02,2.038594E-01,8.693554E+02,2.214944E+03,4.513175E-02,1.956914E-01,1.384708E+03,2.341031E+03,7.188586E-02,2.068308E-01,8.700607E+02,1.401759E+03,4.516836E-02,1.238458E-01
08:50:00,6.276035E+02,2.694832E+03,3.258187E-02,2.380905E-01,1.380689E+03,2.341689E+03,7.167727E-02,2.068890E-01,8.693416E+02,2.280651E+03,4.513107E-02,2.014966E-01,1.384688E+03,2.375037E+03,7.188485E-02,2.098354E-01,8.700469E+02,1.421505E+03,4.516769E-02,1.255904E-01
09:00:00,6.276026E+02,2.711702E+03,3.258183E-02,2.395811E-01,1.380670E+03,2.377552E+03,7.167633E-02,2.100578E-01,8.693288E+02,2.342317E+03,4.513045E-02,2.069450E-01,1.384669E+03,2.410796E+03,7.188391E-02,2.129949E-01,8.700342E+02,1.442588E+03,4.516706E-02,1.274532E-01
09:10:00,6.276016E+02,2.729785E+03,3.258178E-02,2.411789E-01,1.380652E+03,2.414412E+03,7.167546E-02,2.133146E-01,8.693170E+02,2.399225E+03,4.512987E-02,2.119729E-01,1.384651E+03,2.447519E+03,7.188304E-02,2.162395E-01,8.700224E+02,1.464631E+03,4.516648E-02,1.294008E-01
09:20:00,6.276006E+02,2.748899E+03,3.258172E-02,2.428674E-01,1.380636E+03,2.452101E+03,7.167465E-02,2.166443E-01,8.693061E+02,2.450784E+03,4.512933E-02,2.165280E-01,1.384634E+03,2.484774E+03,7.188223E-02,2.195309E-01,8.700114E+02,1.487475E+03,4.516595E-02,1.314190E-01
09:30:00,6.275995E+02,2.768917E+03,3.258166E-02,2.446360E-01,1.380621E+03,2.490483E+03,7.167389E-02,2.200354E-01,8.692960E+02,2.495230E+03,4.512883E-02,2.204547E-01,1.384619E+03,2.522455E+03,7.188148E-02,2.228601E-01,8.700014E+02,1.511017E+03,4.516545E-02,1.334990E-01
09:40:00,6.275983E+02,2.789682E+03,3.258160E-02,2.464708E-01,1.380607E+03,2.528831E+03,7.167320E-02,2.234236E-01,8.692868E+02,2.529622E+03,4.512837E-02,2.234934E-01,1.384605E+03,2.559916E+03,7.188078E-02,2.261700E-01,8.699921E+02,1.534826E+03,4.516499E-02,1.356027E-01
09:50:00,6.275972E+02,2.810989E+03,3.258154E-02,2.483536E-01,1.380594E+03,2.567464E+03,7.167256E-02,2.268371E-01,8.692782E+02,2.554228E+03,4.512795E-02,2.256675E-01,1.384592E+03,2.597479E+03,7.188014E-02,2.294890E-01,8.699836E+02,1.559029E+03,4.516457E-02,1.377411E-01
10:00:00,6.275960E+02,2.832638E+03,3.258148E-02,2.502663E-01,1.380582E+03,2.606681E+03,7.167197E-02,2.303021E-01,8.692704E+02,2.568891E+03,4.512756E-02,2.269629E-01,1.384580E+03,2.635089E+03,7.187955E-02,2.328119E-01,8.699757E+02,1.583542E+03,4.516418E-02,1.399069E-01
10:10:00,6.275948E+02,2.854543E+03,3.258142E-02,2.522018E-01,1.380571E+03,2.646174E+03,7.167142E-02,2.337915E-01,8.692632E+02,2.573539E+03,4.512720E-02,2.273736E-01,1.384569E+03,2.672674E+03,7.187900E-02,2.361327E-01,8.699685E+02,1.608284E+03,4.516382E-02,1.420930E-01
10:20:00,6.275937E+02,2.876562E+03,3.258136E-02,2.541475E-01,1.380561E+03,2.685755E+03,7.167092E-02,2.372887E-01,8.692566E+02,2.568243E+03,4.512687E-02,2.269058E-01,1.384559E+03,2.710120E+03,7.187850E-02,2.394413E-01,8.699619E+02,1.633147E+03,4.516349E-02,1.442898E-01
10:30:00,6.275925E+02,2.898611E+03,3.258130E-02,2.560960E-01,1.380552E+03,2.725305E+03,7.167045E-02,2.407834E-01,8.692505E+02,2.554586E+03,4.512657E-02,2.256995E-01,1.384550E+03,2.747344E+03,7.187804E-02,2.427305E-01,8.699559E+02,1.658043E+03,4.516319E-02,1.464897E-01
10:40:00,6.275914E+02,2.920509E+03,3.258125E-02,2.580312E-01,1.380543E+03,2.764626E+03,7.167003E-02,2.442578E-01,8.692450E+02,2.534271E+03,4.512629E-02,2.239049E-01,1.384542E+03,2.784201E+03,7.187761E-02,2.459872E-01,8.699503E+02,1.682845E+03,4.516291E-02,1.486811E-01
10:50:00,6.275904E+02,2.942201E+03,3.258119E-02,2.599480E-01,1.380535E+03,2.803595E+03,7.166964E-02,2.477011E-01,8.692399E+02,2.508573E+03,4.512604E-02,2.216346E-01,1.384534E+03,2.820624E+03,7.187722E-02,2.492055E-01,8.699452E+02,1.707472E+03,4.516265E-02,1.508571E-01
11:00:00,6.275893E+02,2.963620E+03,3.258114E-02,2.618408E-01,1.380528E+03,2.842082E+03,7.166928E-02,2.511017E-01,8.692352E+02,2.479059E+03,4.512580E-02,2.190273E-01,1.384527E+03,2.856541E+03,7.187686E-02,2.523791E-01,8.699406E+02,1.731847E+03,4.516242E-02,1.530108E-01
